codigo,detail_url,page,arts_articulo,arts_articulo_emp,arts_nombre,arts_descripcion,aplicaciones_ocr,aplicaciones_ocr_count,atributos_ocr,atributos_ocr_count,referencias_ocr,referencias_ocr_count,oem_ocr,oem_ocr_count,processing_seconds
"2100 082 031,https://icepar.specparts.shop/products/detail?slug=sachs_2100082031-106883,2,,,,,[],0,[],0,""[""""SACHS: 5%:2100 082031""""]"",1,,,7.0616"
PO500,https://icepar.specparts.shop/products/detail?slug=vmg_po500-171439,2,,,,,[],0,[],0,[],0,,,2.5727
PO501,https://icepar.specparts.shop/products/detail?slug=vmg_po501-171440,2,,,,,[],0,[],0,[],0,,,2.7089
PO502,https://icepar.specparts.shop/products/detail?slug=vmg_po502-171441,2,,,,,[],0,[],0,[],0,,,2.6283
PO503,https://icepar.specparts.shop/products/detail?slug=vmg_po503-171442,2,,,,,[],0,[],0,[],0,,,2.5193
PO506,https://icepar.specparts.shop/products/detail?slug=vmg_po506-171443,2,,,,,[],0,[],0,[],0,,,2.4920
PO507,https://icepar.specparts.shop/products/detail?slug=vmg_po507-171444,2,,,,,[],0,[],0,[],0,,,2.6424
PO509,https://icepar.specparts.shop/products/detail?slug=vmg_po509-171445,3,,,,,[],0,[],0,[],0,,,2.6058
PO521,https://icepar.specparts.shop/products/detail?slug=vmg_po521-171447,3,,,,,[],0,[],0,[],0,,,2.6099
PO522,https://icepar.specparts.shop/products/detail?slug=vmg_po522-171448,3,,,,,[],0,[],0,[],0,,,2.5675
PO523,https://icepar.specparts.shop/products/detail?slug=vmg_po523-171449,3,,,,,[],0,[],0,[],0,,,3.0824
PO525,https://icepar.specparts.shop/products/detail?slug=vmg_po525-171450,3,,,,,[],0,[],0,[],0,,,2.7134
PO526,https://icepar.specparts.shop/products/detail?slug=vmg_po526-171451,3,,,,,[],0,[],0,[],0,,,2.7996
PO527,https://icepar.specparts.shop/products/detail?slug=vmg_po527-171452,3,,,,,[],0,[],0,[],0,,,2.5263
PO530,https://icepar.specparts.shop/products/detail?slug=vmg_po530-171453,3,,,,,[],0,[],0,[],0,,,2.6082
PO531,https://icepar.specparts.shop/products/detail?slug=vmg_po531-171454,3,,,,,[],0,[],0,[],0,,,2.5254
PO534,https://icepar.specparts.shop/products/detail?slug=vmg_po534-171455,3,,,,,[],0,[],0,[],0,,,2.5395
PO535,https://icepar.specparts.shop/products/detail?slug=vmg_po535-171456,3,,,,,[],0,[],0,[],0,,,2.6141
PO538,https://icepar.specparts.shop/products/detail?slug=vmg_po538-171458,3,,,,,[],0,[],0,[],0,,,2.6304
PO539,https://icepar.specparts.shop/products/detail?slug=vmg_po539-171459,3,,,,,[],0,[],0,[],0,,,2.5565
PO540,https://icepar.specparts.shop/products/detail?slug=vmg_po540-171460,3,,,,,[],0,[],0,[],0,,,2.5859
PO543,https://icepar.specparts.shop/products/detail?slug=vmg_po543-171462,3,,,,,[],0,[],0,[],0,,,2.6414
PO549,https://icepar.specparts.shop/products/detail?slug=vmg_po549-171463,3,,,,,[],0,[],0,[],0,,,2.5902
PO552,https://icepar.specparts.shop/products/detail?slug=vmg_po552-171465,3,,,,,[],0,[],0,[],0,,,2.6192
PO555,https://icepar.specparts.shop/products/detail?slug=vmg_po555-171466,3,,,,,[],0,[],0,[],0,,,2.5536
PO565,https://icepar.specparts.shop/products/detail?slug=vmg_po565-171467,3,,,,,[],0,[],0,[],0,,,2.5128
PO569,https://icepar.specparts.shop/products/detail?slug=vmg_po569-171468,3,,,,,[],0,[],0,[],0,,,2.5805
PO578,https://icepar.specparts.shop/products/detail?slug=vmg_po578-171469,4,,,,,[],0,[],0,[],0,,,2.6341
PO582,https://icepar.specparts.shop/products/detail?slug=vmg_po582-171470,4,,,,,[],0,[],0,[],0,,,2.5860
PO560,https://icepar.specparts.shop/products/detail?slug=vmg_po560-171472,4,,,,,[],0,[],0,[],0,,,2.6360
PO561,https://icepar.specparts.shop/products/detail?slug=vmg_po561-171473,4,,,,,[],0,[],0,[],0,,,2.5399
PO563,https://icepar.specparts.shop/products/detail?slug=vmg_po563-171475,4,,,,,[],0,[],0,[],0,,,2.8022
PO572,https://icepar.specparts.shop/products/detail?slug=vmg_po572-171476,4,,,,,[],0,[],0,[],0,,,2.6564
PO581,https://icepar.specparts.shop/products/detail?slug=vmg_po581-171479,4,,,,,[],0,[],0,[],0,,,2.5950
PO583,https://icepar.specparts.shop/products/detail?slug=vmg_po583-171480,4,,,,,[],0,[],0,[],0,,,2.6647
PO586,https://icepar.specparts.shop/products/detail?slug=vmg_po586-171482,4,,,,,[],0,[],0,[],0,,,2.6684
PO590,https://icepar.specparts.shop/products/detail?slug=vmg_po590-171484,4,,,,,[],0,[],0,[],0,,,2.5055
"PO595,https://icepar.specparts.shop/products/detail?slug=vmg_po595-171485,4,,,,,""[""""VOLVO FH-SERIES FH12 380 4X2 (1999 AL 2006)"""", """"VOLVO FH-SERIES FH12 420 4X2 (1999 AL 2006)"""", """"VOLVO FH-SERIES FH12 460 4X2 (1999 AL 2006)"""", """"VOLVO FH-SERIES FH12 460 &X4 (2007 AL 2008)"""", """"VOLVO NH NH12 460 4X2 (2003 AL 2007)""""]"",5,[],0,[],0,,,10.9023"
"PO601,https://icepar.specparts.shop/products/detail?slug=vmg_po601-171486,4,,,,,""[""""FORD SIERRA 16 (1984 AL 1992)""""]"",1,[],0,[],0,,,6.2365"
PO602,https://icepar.specparts.shop/products/detail?slug=vmg_po602-171487,4,,,,,[],0,[],0,[],0,,,2.6489
