codigo,detail_url,page,arts_articulo,arts_articulo_emp,arts_nombre,arts_descripcion,aplicaciones_ocr,aplicaciones_ocr_count,atributos_ocr,atributos_ocr_count,referencias_ocr,referencias_ocr_count,oem_ocr,oem_ocr_count,processing_seconds
91206010,https://icepar.specparts.shop/products/detail?slug=zf_91206010-491568,901,,,,,[],0,[],0,[],0,,,2.8162
91206048,https://icepar.specparts.shop/products/detail?slug=zf_91206048-491569,901,,,,,[],0,[],0,[],0,,,2.7352
91206073,https://icepar.specparts.shop/products/detail?slug=zf_91206073-491570,901,,,,,[],0,[],0,[],0,,,2.6523
91206074,https://icepar.specparts.shop/products/detail?slug=zf_91206074-491571,901,,,,,[],0,[],0,[],0,,,2.5955
91206076,https://icepar.specparts.shop/products/detail?slug=zf_91206076-491572,901,,,,,[],0,[],0,[],0,,,2.9044
91206094,https://icepar.specparts.shop/products/detail?slug=zf_91206094-491573,901,,,,,[],0,[],0,[],0,,,2.6399
91208035,https://icepar.specparts.shop/products/detail?slug=zf_91208035-491574,901,,,,,[],0,[],0,[],0,,,2.6214
91218002,https://icepar.specparts.shop/products/detail?slug=zf_91218002-491575,901,,,,,[],0,[],0,[],0,,,2.8219
91218004,https://icepar.specparts.shop/products/detail?slug=zf_91218004-491576,901,,,,,[],0,[],0,[],0,,,2.7380
91218005,https://icepar.specparts.shop/products/detail?slug=zf_91218005-491577,901,,,,,[],0,[],0,[],0,,,2.8629
91232021,https://icepar.specparts.shop/products/detail?slug=zf_91232021-491578,901,,,,,[],0,[],0,[],0,,,2.6345
91232034,https://icepar.specparts.shop/products/detail?slug=zf_91232034-491579,901,,,,,[],0,[],0,[],0,,,3.0745
91234006,https://icepar.specparts.shop/products/detail?slug=zf_91234006-491580,901,,,,,[],0,[],0,[],0,,,2.6296
91301141,https://icepar.specparts.shop/products/detail?slug=zf_91301141-491583,901,,,,,[],0,[],0,[],0,,,2.5978
91302073,https://icepar.specparts.shop/products/detail?slug=zf_91302073-491584,901,,,,,[],0,[],0,[],0,,,2.6179
91302085,https://icepar.specparts.shop/products/detail?slug=zf_91302085-491585,901,,,,,[],0,[],0,[],0,,,2.8532
91302086,https://icepar.specparts.shop/products/detail?slug=zf_91302086-491586,901,,,,,[],0,[],0,[],0,,,2.6118
91302089,https://icepar.specparts.shop/products/detail?slug=zf_91302089-491587,901,,,,,[],0,[],0,[],0,,,2.7358
91302152,https://icepar.specparts.shop/products/detail?slug=zf_91302152-491589,901,,,,,[],0,[],0,[],0,,,2.5919
91302194,https://icepar.specparts.shop/products/detail?slug=zf_91302194-491591,901,,,,,[],0,[],0,[],0,,,2.5865
91302204,https://icepar.specparts.shop/products/detail?slug=zf_91302204-491592,901,,,,,[],0,[],0,[],0,,,2.5606
91302268,https://icepar.specparts.shop/products/detail?slug=zf_91302268-491593,901,,,,,[],0,[],0,[],0,,,2.5759
91302272,https://icepar.specparts.shop/products/detail?slug=zf_91302272-491594,901,,,,,[],0,[],0,[],0,,,2.5465
91302289,https://icepar.specparts.shop/products/detail?slug=zf_91302289-491595,901,,,,,[],0,[],0,[],0,,,2.6011
91302294,https://icepar.specparts.shop/products/detail?slug=zf_91302294-491596,902,,,,,[],0,[],0,[],0,,,2.5077
91302307,https://icepar.specparts.shop/products/detail?slug=zf_91302307-491598,902,,,,,[],0,[],0,[],0,,,2.6235
91303030,https://icepar.specparts.shop/products/detail?slug=zf_91303030-491600,902,,,,,[],0,[],0,[],0,,,2.5184
91303031,https://icepar.specparts.shop/products/detail?slug=zf_91303031-491601,902,,,,,[],0,[],0,[],0,,,2.5955
91303106,https://icepar.specparts.shop/products/detail?slug=zf_91303106-491604,902,,,,,[],0,[],0,[],0,,,2.7684
91303136,https://icepar.specparts.shop/products/detail?slug=zf_91303136-491605,902,,,,,[],0,[],0,[],0,,,2.5826
91303137,https://icepar.specparts.shop/products/detail?slug=zf_91303137-491606,902,,,,,[],0,[],0,[],0,,,2.6032
91303141,https://icepar.specparts.shop/products/detail?slug=zf_91303141-491607,902,,,,,[],0,[],0,[],0,,,2.5943
91303142,https://icepar.specparts.shop/products/detail?slug=zf_91303142-491608,902,,,,,[],0,[],0,[],0,,,2.5960
91303146,https://icepar.specparts.shop/products/detail?slug=zf_91303146-491609,902,,,,,[],0,[],0,[],0,,,2.5526
91303157,https://icepar.specparts.shop/products/detail?slug=zf_91303157-491610,902,,,,,[],0,[],0,[],0,,,2.5737
91303171,https://icepar.specparts.shop/products/detail?slug=zf_91303171-491611,902,,,,,[],0,[],0,[],0,,,2.5699
91303174,https://icepar.specparts.shop/products/detail?slug=zf_91303174-491612,902,,,,,[],0,[],0,[],0,,,2.5300
91303185,https://icepar.specparts.shop/products/detail?slug=zf_91303185-491613,902,,,,,[],0,[],0,[],0,,,2.5178
91304052,https://icepar.specparts.shop/products/detail?slug=zf_91304052-491614,902,,,,,[],0,[],0,[],0,,,2.5451
91304054,https://icepar.specparts.shop/products/detail?slug=zf_91304054-491615,902,,,,,[],0,[],0,[],0,,,2.5545
91304061,https://icepar.specparts.shop/products/detail?slug=zf_91304061-491616,902,,,,,[],0,[],0,[],0,,,2.5732
91304062,https://icepar.specparts.shop/products/detail?slug=zf_91304062-491617,902,,,,,[],0,[],0,[],0,,,2.5785
91304068,https://icepar.specparts.shop/products/detail?slug=zf_91304068-491618,902,,,,,[],0,[],0,[],0,,,2.6026
91304070,https://icepar.specparts.shop/products/detail?slug=zf_91304070-491619,902,,,,,[],0,[],0,[],0,,,2.5669
91304120,https://icepar.specparts.shop/products/detail?slug=zf_91304120-491620,902,,,,,[],0,[],0,[],0,,,2.5710
91304128,https://icepar.specparts.shop/products/detail?slug=zf_91304128-491621,902,,,,,[],0,[],0,[],0,,,2.5364
91304191,https://icepar.specparts.shop/products/detail?slug=zf_91304191-491622,902,,,,,[],0,[],0,[],0,,,2.6321
91304194,https://icepar.specparts.shop/products/detail?slug=zf_91304194-491623,902,,,,,[],0,[],0,[],0,,,2.6881
91304202,https://icepar.specparts.shop/products/detail?slug=zf_91304202-491625,903,,,,,[],0,[],0,[],0,,,2.6426
91304204,https://icepar.specparts.shop/products/detail?slug=zf_91304204-491626,903,,,,,[],0,[],0,[],0,,,2.7292
91304207,https://icepar.specparts.shop/products/detail?slug=zf_91304207-491627,903,,,,,[],0,[],0,[],0,,,2.7602
91304216,https://icepar.specparts.shop/products/detail?slug=zf_91304216-491628,903,,,,,[],0,[],0,[],0,,,2.5130
91304219,https://icepar.specparts.shop/products/detail?slug=zf_91304219-491629,903,,,,,[],0,[],0,[],0,,,3.0075
91304238,https://icepar.specparts.shop/products/detail?slug=zf_91304238-491630,903,,,,,[],0,[],0,[],0,,,3.3997
91304267,https://icepar.specparts.shop/products/detail?slug=zf_91304267-491632,903,,,,,[],0,[],0,[],0,,,3.0277
91304271,https://icepar.specparts.shop/products/detail?slug=zf_91304271-491633,903,,,,,[],0,[],0,[],0,,,2.6077
91304272,https://icepar.specparts.shop/products/detail?slug=zf_91304272-491634,903,,,,,[],0,[],0,[],0,,,2.5210
91304293,https://icepar.specparts.shop/products/detail?slug=zf_91304293-491636,903,,,,,[],0,[],0,[],0,,,2.6397
91304297,https://icepar.specparts.shop/products/detail?slug=zf_91304297-491637,903,,,,,[],0,[],0,[],0,,,2.5608
91304298,https://icepar.specparts.shop/products/detail?slug=zf_91304298-491638,903,,,,,[],0,[],0,[],0,,,2.9697
91304310,https://icepar.specparts.shop/products/detail?slug=zf_91304310-491639,903,,,,,[],0,[],0,[],0,,,2.5901
91304314,https://icepar.specparts.shop/products/detail?slug=zf_91304314-491641,903,,,,,[],0,[],0,[],0,,,2.5918
91304338,https://icepar.specparts.shop/products/detail?slug=zf_91304338-491643,903,,,,,[],0,[],0,[],0,,,2.5758
91304339,https://icepar.specparts.shop/products/detail?slug=zf_91304339-491644,903,,,,,[],0,[],0,[],0,,,2.5545
91304342,https://icepar.specparts.shop/products/detail?slug=zf_91304342-491646,903,,,,,[],0,[],0,[],0,,,2.5599
91304361,https://icepar.specparts.shop/products/detail?slug=zf_91304361-491647,903,,,,,[],0,[],0,[],0,,,2.5414
91305011,https://icepar.specparts.shop/products/detail?slug=zf_91305011-491648,903,,,,,[],0,[],0,[],0,,,2.6099
91305014,https://icepar.specparts.shop/products/detail?slug=zf_91305014-491649,903,,,,,[],0,[],0,[],0,,,2.6438
91307084,https://icepar.specparts.shop/products/detail?slug=zf_91307084-491650,903,,,,,[],0,[],0,[],0,,,2.6285
91307102,https://icepar.specparts.shop/products/detail?slug=zf_91307102-491651,903,,,,,[],0,[],0,[],0,,,2.6704
91307125,https://icepar.specparts.shop/products/detail?slug=zf_91307125-491652,903,,,,,[],0,[],0,[],0,,,2.5925
91307152,https://icepar.specparts.shop/products/detail?slug=zf_91307152-491653,903,,,,,[],0,[],0,[],0,,,2.6011
91307160,https://icepar.specparts.shop/products/detail?slug=zf_91307160-491654,904,,,,,[],0,[],0,"[""MERCEDES-BENZ: 000 267 0048"", ""MERCEDES-BENZ: 000 267 0148"", ""MERCEDES-BENZ: A000 267 0048"", ""MERCEDES-BENZ: A000 267 0148"", ""VOLVO: 1526790""]",5,,,11.6678
91307182,https://icepar.specparts.shop/products/detail?slug=zf_91307182-491655,904,,,,,[],0,[],0,[],0,,,2.5793
91307197,https://icepar.specparts.shop/products/detail?slug=zf_91307197-491656,904,,,,,[],0,[],0,[],0,,,2.5251
91307216,https://icepar.specparts.shop/products/detail?slug=zf_91307216-491657,904,,,,,[],0,[],0,[],0,,,2.7097
91307231,https://icepar.specparts.shop/products/detail?slug=zf_91307231-491658,904,,,,,[],0,[],0,[],0,,,2.6272
91307303,https://icepar.specparts.shop/products/detail?slug=zf_91307303-491659,904,,,,,[],0,[],0,[],0,,,2.6392
91312023,https://icepar.specparts.shop/products/detail?slug=zf_91312023-491662,904,,,,,[],0,[],0,[],0,,,2.5915
91312025,https://icepar.specparts.shop/products/detail?slug=zf_91312025-491663,904,,,,,[],0,[],0,[],0,,,2.5350
91332045,https://icepar.specparts.shop/products/detail?slug=zf_91332045-491664,904,,,,,[],0,[],0,[],0,,,2.6000
91332057,https://icepar.specparts.shop/products/detail?slug=zf_91332057-491665,904,,,,,[],0,[],0,[],0,,,2.6084
501206040,https://icepar.specparts.shop/products/detail?slug=zf_501206040-491667,904,,,,,[],0,[],0,[],0,,,2.5733
501208795,https://icepar.specparts.shop/products/detail?slug=zf_501208795-491668,904,,,,,[],0,[],0,[],0,,,2.5716
501209188,https://icepar.specparts.shop/products/detail?slug=zf_501209188-491669,904,,,,,[],0,[],0,[],0,,,2.6192
501209492,https://icepar.specparts.shop/products/detail?slug=zf_501209492-491671,904,,,,,[],0,[],0,[],0,,,3.2225
501215940,https://icepar.specparts.shop/products/detail?slug=zf_501215940-491674,904,,,,,[],0,[],0,[],0,,,2.6167
501216474,https://icepar.specparts.shop/products/detail?slug=zf_501216474-491675,904,,,,,[],0,[],0,[],0,,,2.5762
501217928,https://icepar.specparts.shop/products/detail?slug=zf_501217928-491676,904,,,,,[],0,[],0,[],0,,,2.5853
501221590,https://icepar.specparts.shop/products/detail?slug=zf_501221590-491679,904,,,,,[],0,[],0,[],0,,,2.5065
501324670,https://icepar.specparts.shop/products/detail?slug=zf_501324670-491681,904,,,,,[],0,[],0,[],0,,,2.5663
501331660,https://icepar.specparts.shop/products/detail?slug=zf_501331660-491682,904,,,,,[],0,[],0,[],0,,,2.5678
501396577,https://icepar.specparts.shop/products/detail?slug=zf_501396577-491684,904,,,,,[],0,[],0,[],0,,,2.5830
501396578,https://icepar.specparts.shop/products/detail?slug=zf_501396578-491685,904,,,,,[],0,[],0,[],0,,,2.6248
501396579,https://icepar.specparts.shop/products/detail?slug=zf_501396579-491686,904,,,,,[],0,[],0,[],0,,,2.6768
501396629,https://icepar.specparts.shop/products/detail?slug=zf_501396629-491687,904,,,,,[],0,[],0,[],0,,,2.6501
501396719,https://icepar.specparts.shop/products/detail?slug=zf_501396719-491689,905,,,,,[],0,[],0,[],0,,,2.5203
501396736,https://icepar.specparts.shop/products/detail?slug=zf_501396736-491690,905,,,,,[],0,[],0,[],0,,,2.6083
501396737,https://icepar.specparts.shop/products/detail?slug=zf_501396737-491691,905,,,,,[],0,[],0,[],0,,,2.5724
501396738,https://icepar.specparts.shop/products/detail?slug=zf_501396738-491692,905,,,,,[],0,[],0,[],0,,,2.5093
501396739,https://icepar.specparts.shop/products/detail?slug=zf_501396739-491693,905,,,,,[],0,[],0,[],0,,,2.6493
501396741,https://icepar.specparts.shop/products/detail?slug=zf_501396741-491694,905,,,,,[],0,[],0,[],0,,,2.5694
501396744,https://icepar.specparts.shop/products/detail?slug=zf_501396744-491696,905,,,,,[],0,[],0,[],0,,,2.5924
501396755,https://icepar.specparts.shop/products/detail?slug=zf_501396755-491698,905,,,,,[],0,[],0,[],0,,,2.6981
501398233,https://icepar.specparts.shop/products/detail?slug=zf_501398233-491699,905,,,,,[],0,[],0,[],0,,,2.6676
501398360,https://icepar.specparts.shop/products/detail?slug=zf_501398360-491702,905,,,,,[],0,[],0,[],0,,,2.9045
501398371,https://icepar.specparts.shop/products/detail?slug=zf_501398371-491704,905,,,,,[],0,[],0,[],0,,,2.5806
501398461,https://icepar.specparts.shop/products/detail?slug=zf_501398461-491705,905,,,,,[],0,[],0,[],0,,,2.6412
501398708,https://icepar.specparts.shop/products/detail?slug=zf_501398708-491706,905,,,,,[],0,[],0,[],0,,,2.6032
501398753,https://icepar.specparts.shop/products/detail?slug=zf_501398753-491712,905,,,,,[],0,[],0,[],0,,,2.6708
501398813,https://icepar.specparts.shop/products/detail?slug=zf_501398813-491713,905,,,,,[],0,[],0,[],0,,,2.6359
501398842,https://icepar.specparts.shop/products/detail?slug=zf_501398842-491714,905,,,,,[],0,[],0,[],0,,,2.6347
630501024,https://icepar.specparts.shop/products/detail?slug=zf_630501024-491715,905,,,,,[],0,[],0,[],0,,,2.6891
630501028,https://icepar.specparts.shop/products/detail?slug=zf_630501028-491716,905,,,,,[],0,[],0,[],0,,,2.5887
630501045,https://icepar.specparts.shop/products/detail?slug=zf_630501045-491719,905,,,,,[],0,[],0,[],0,,,2.7577
630501147,https://icepar.specparts.shop/products/detail?slug=zf_630501147-491730,905,,,,,[],0,[],0,[],0,,,2.7367
