codigo,detail_url,page,arts_articulo,arts_articulo_emp,arts_nombre,arts_descripcion,aplicaciones_ocr,aplicaciones_ocr_count,atributos_ocr,atributos_ocr_count,referencias_ocr,referencias_ocr_count,oem_ocr,oem_ocr_count,processing_seconds
10176HOP,https://icepar.specparts.shop/products/detail?slug=sadar_10176hop-35531,15,,10176HOP,AMORT TRA Toyota Hilux 4x4 D Cab Japon 93/95 Hidráulico Original,Toyota Hilux 4x4 D Cab Japon 93/95 tras Hidráulico Original_x000D_,"[""NISSAN PATHFINDER 2.4 (1991 AL 1995)"", ""NISSAN PATHFINDER 2.7D (1992 AL 1997)"", ""NISSAN PATHFINDER 3.0 V6 (1987 AL 1997)"", ""NISSAN PATHFINDER 3.3 V6 (1996 AL 2001)"", ""TOYOTA HILUX 2.0 (1993 AL 1996)"", ""TOYOTA HILUX 2.2 (1993 AL 1996)"", ""TOYOTA HILUX 2.4D (1992 AL 1997}"", ""TOYOTA HILUX 2.7 (1997 AL 2000)"", ""TOYOTA HILUX 2.8D (1997 AL 2001)"", ""TOYOTA HILUX 3.0 TDI (1996 AL 2000)"", ""TOYOTA HILUX 3.4 V6 (1987 AL 2000)""]",11,"[""LONGITUD TOTAL EXTENDIDO: 571 mm"", ""LONGITUD TOTAL COMPRIMIDO: 346 mm"", ""ES EQUIPO ORIGINAL: 51"", ""POSICION: TRASERO"", ""TIPO DE PRESION: HIDRAULICA"", ""TIPO DE ANCLAJE INFERIOR: BUJE"", ""TIPO DE ANCLAJE SUPERIOR: BUJE"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: G 19 x 47"", ""TIPO DE BUJE DE ANCLAJE SUPERIOR: G 19 x 47"", ""LADO: AMBOS""]",10,[],0,,,35.7607
10184HRP,https://icepar.specparts.shop/products/detail?slug=sadar_10184hrp-35535,15,,10184HRP,AMORT TRA Chevrolet Corsa 1.0-1.4-1.6-Wagon 95/.. Hidráulico Rall,Chevrolet Corsa 1.0-1.4-1.6-Wagon 95/..Tras Hidráulico Rally_x000D_,"[""CHEVROLET CELTA 1.4 8V (2011 AL 2017)"", ""CHEVROLET CORSA 10 (2000 AL 2003)"", ""CHEVROLET CORSA 14 (1994 AL 1996)"", ""CHEVROLET CORSA 14 16¥ (1996 AL 2002)"", ""CHEVROLET CORSA 16 16V (1996 AL 2001)"", ""CHEVROLET CORSA 16 &V (1995 AL 2010)"", ""CHEVROLET CORSA 17 TDI (2002 AL 2004)"", ""CHEVROLET CORSA 17D (1998 AL 2005)"", ""CHEVROLET CORSA 18 &V (2002 AL 2012)"", ""CHEVROLET PRISMA 14 &V (2011 AL 2013)"", ""SUZUKI FUN LOBV (2003 AL 2007)"", ""SUZUKI FUN 14 8V (2004 AL 2012)""]",12,"[""LONGITUD TOTAL EXTENDIDO: 389 mm"", ""LONGITUD TOTAL COMPRIMIDCO: 315 mm"", ""LADO: AMBOS"", ""POSICION: TRASERO"", ""ES EQUIPO ORIGINAL: 51"", ""TIPO DE PRESION: HIDRAULICA"", ""TIPO DE ANCLAJE INFERIOR: BUJE"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 10 x 36"", ""TIPO DE ANCLAJE SUPERIOR: ESPIGA"", ""TIPO DE ESPIGA DE ANCLAJE SUPERIOR: ESP 10x71""]",10,"[""CORVEN: 5C14302""]",1,,,40.6992
10190HOP,https://icepar.specparts.shop/products/detail?slug=sadar_10190hop-35540,16,,10190HOP,AMORT TRA Ford Currier Furgon/Van 97/.. Hidráulico Original,Ford Currier Furgon/Van 97/..Tras Hidráulico Original_x000D_,"[""FORD COURIER 14 16V 51 DA (1997 AL 2000)"", ""FORD COURIER 16 (2005 AL 2011)"", ""FORD COURIER 18D (1997 AL 2006)""]",3,"[""LONGITUD TOTAL COMPRIMIDCO: 391 mm"", ""LADO: AMBOS"", ""POSICION: TRASERO"", ""LONGITUD TOTAL EXTENDIDO: 430 mm"", ""ES EQUIPO ORIGINAL: 51"", ""TIPO DE PRESION: HIDRAULICA"", ""TIPO DE ANCLAJE INFERIOR: BUJE"", ""TIPO DE ANCLAJE SUPERIOR: BUJE"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 12 x 56"", ""TIPO DE BUJE DE ANCLAJE SUPERIOR: GM 12x 40""]",10,"[""CORVEN: 42381G"", ""FRIC ROT: 83770MX"", ""MONROE: 83770MI"", ""SACHS: 3098G""]",4,,,33.0446
10199HOP,https://icepar.specparts.shop/products/detail?slug=sadar_10199hop-35544,16,,10199HOP,AMORT TRA Chevrolet Corsa Combo-Pick Up 97/.. Hidráulico Original,Chevrolet Corsa Combo-Pick Up 97/..Tras Hidráulico Original_x000D_ FRM 38212MX Corven 42424 Monroe 38212MI Cofap BL1051 Nakata HG30971 Sachs 316-181 TRW JGT5494S,"[""CHEVROLET CORSA 10 (2000 AL 2003)"", ""CHEVROLET CORSA 14 16¥ (1996 AL 2002)"", ""CHEVROLET CORSA 16 16V (1996 AL 2001)"", ""CHEVROLET CORSA 16 &V (1995 AL 2007)"", ""CHEVROLET CORSA 17D (1998 AL 2003)""]",5,"[""LONGITUD TOTAL EXTENDIDO: 449 mm"", ""LONGITUD TOTAL COMPRIMIDO: 284 mm"", ""ES EQUIPO ORIGINAL: 51"", ""POSICION: TRASERO"", ""TIPO DE PRESION: HIDRAULICA"", ""TIPO DE ANCLAJE INFERIOR: BUJE"", ""TIPO DE ANCLAJE SUPERIOR: BUJE"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 10 x 36"", ""TIPO DE BUJE DE ANCLAJE SUPERIOR: GM 10x 36"", ""LADO: AMBOS""]",10,"[""CORVEN: 42383"", ""CORVEN: 42424"", ""FRIC ROT: 38212MX"", ""MONROE: 38212Ml"", ""SACHS: 5094""]",5,,,36.9987
10200HOP,https://icepar.specparts.shop/products/detail?slug=sadar_10200hop-35545,16,,10200HOP,AMORT DEL Isuzu TFS 3.1 4x4 Pick Up 95/.. Hidráulico Original,Isuzu TFS 3.1 4x4 Pick Up 95/.. Del Hidráulico Original_x000D_,"[""CHEVROLET LUV 2.3 N (1992 AL 1999)"", ""CHEVROLET LUV 2.5 TD (1999 AL 2001)"", ""CHEVROLET LUV 2.5D (1992 AL 1999)"", ""ISUZU AMIGO 2.6 (1993 AL 1995)"", ""ISUZU AMIGO 3.2 V6 (1992 AL 2002)"", ""ISUZU PICK UP 2.5 TD (1992 AL 2005)"", ""ISUZU PICK UP 2.8 TD (1996 AL 2005)"", ""ISUZU PICK UP 3.1 TD (1997 AL 2005)"", ""ISUZU RODEO 2.6 (1992 AL 1995)"", ""ISUZU RODEO 3.2 V6 (1992 AL 2001)"", ""NISSAN PICK UP 25 TD (2001 AL 2002)"", ""NISSAN PICK UP 25 TDI (2001 AL 2002)"", ""NISSAN PICK UP 27D (2001 AL 2002)""]",13,"[""LONGITUD TOTAL COMPRIMIDO: 238 mm"", ""LONGITUD TOTAL EXTENDIDO: 363 mm"", ""ES EQUIPO ORIGINAL: 51"", ""POSICION: DELANTERO"", ""TIPO DE PRESION: HIDRAULICA"", ""TIPO DE ANCLAJE INFERIOR: BUJE"", ""TIPO DE ANCLAJE SUPERIOR: ESPIGA"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 12 x 32"", ""TIPO DE ESPIGA DE ANCLAJE SUPERIOR: ESP 11x63"", ""LADO: AMBOS""]",10,"[""CORVEN: 42232"", ""FRIC ROT: 38016MX"", ""MONROE: 38016MI"", ""SACHS: 8043/3G""]",4,,,48.2232
10201HOP,https://icepar.specparts.shop/products/detail?slug=sadar_10201hop-35546,16,,10201HOP,AMORT TRA Isuzu TFS 3.1 4x4 Pick Up Hidráulico Original,Isuzu TFS 3.1 4x4 Pick Up Tras Hidráulico Original_x000D_ FRM 38033MX Corven 42234 Monroe 38033MI Cofap B47815 Nakata AC30902 Sachs 316-230,"[""CHEVROLET LUV 2.3 N (1992 AL 1999)"", ""CHEVROLET LUV 2.5 TD (1999 AL 2001)"", ""CHEVROLET LUV 2.5D (1992 AL 1999)"", ""ISUZU PICK UP 2.5 TD (1992 AL 2005)"", ""ISUZU PICK UP 2.8 TD (1993 AL 2005)"", ""ISUZU PICK UP 3.1 TD (1997 AL 2005)""]",6,"[""LONGITUD TOTAL COMPRIMIDO: 340 mm"", ""LONGITUD TOTAL EXTENDIDO: 565 mm"", ""ES EQUIPO ORIGINAL: 51"", ""POSICION: TRASERO"", ""TIPO DE PRESION: HIDRAULICA"", ""TIPO DE ANCLAJE INFERIOR: BUJE"", ""TIPO DE ANCLAJE SUPERIOR: BUJE"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: G 16 x 36"", ""TIPO DE BUJE DE ANCLAJE SUPERIOR: G 16 x 36"", ""LADO: AMBOS""]",10,"[""COFAP: B47815"", ""CORVEN: 42234"", ""FRIC ROT: 38033MX"", ""FRIC-ROT: 38033MX"", ""MONROE: 38033MI"", ""SACHS: 316230"", ""SACHS: 8044G"", ""TRW: JGT64065""]",8,,,45.9274
10202GOP,https://icepar.specparts.shop/products/detail?slug=sadar_10202gop-35547,16,,10202GOP,AMORT TRA Peugeot 206 99/..Hidráulico Original,Peugeot 206 99/..Tras Hidráulico Original_x000D_ FRM 38216MX Corven 42722G Monroe 38216MI Cofap GBL1206 Nakata HG31032 Sachs 316-213 TRW JGT6244S,"[""PEUGEOT 206 1.41 (2001 AL 2013)"", ""PEUGEOT 206 14 16¥ (2002 AL 2009)"", ""PEUGEOT 206 1.4 &V (1999 AL 2003)"", ""PEUGEOT 206 1.9D (1999 AL 2009)"", ""PEUGEOT 206 2.0 16¥V (2001 AL 2009)"", ""PEUGEOT 206 2.0 GTI (2003 AL 2006)"", ""PEUGEOT 206 2.0 GTI 180 CV (2003 AL 2006)"", ""PEUGEOT 206 2.0 HDI (2000 AL 2009)"", ""PEUGEOT 206 2.0 RC (2005 AL 2006)"", ""PEUGEOT 207 1.4 HDI (2011 AL 2017)"", ""PEUGEOT 207 1.41 (2008 AL 2017)"", ""PEUGEOT 207 14 (2008 AL 2012)"", ""PEUGEOT 207 14 16¥ (2008 AL 2013)"", ""PEUGEOT 207 14 THP 150CV (2008 AL 2012)"", ""PEUGEOT 207 14 THP 156CV (2010 AL 2015)"", ""PEUGEOT 207 14 THP 175CV (2009 AL 2012)"", ""PEUGEOT 207 1.9D (2008 AL 2012)"", ""PEUGEOT 207 2.0 HDI (2008 AL 2011)""]",18,"[""POSICION: TRASERO"", ""LADO: AMBOS"", ""LONGITUD TOTAL COMPRIMIDO: 262 mm"", ""LONGITUD TOTAL EXTENDIDO: 362 mm"", ""TIPO DE BUJE DE ANCLAJE SUPERIOR: GM 12x 44"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 14 x 62"", ""TIPO DE ANCLAJE INFERIOR: BUJE"", ""TIPO DE ANCLAJE SUPERIOR: BUJE""]",8,"[""COFAP: GBL1206"", ""CORVEN: 42722G"", ""FRIC ROT: 38216MX"", ""FRIC-ROT: 38216MX"", ""MONROE: 334068MM"", ""MONROE: 38216MI"", ""SACHS: 316213"", ""SACHS: 7048"", ""TRW: JGT62445""]",9,,,54.8611
10209HOP,https://icepar.specparts.shop/products/detail?slug=sadar_10209hop-35550,16,,10209HOP,AMORT TRA Ford Taunus 74/84 Hidráulico Original,Ford Taunus 74/84 Tras Hidráulico Original_x000D_ FRM 59102MX Corven 42040 Monroe 38856MI Cofap L12820 Nakata - Sachs 316-063,"[""FORD TAUNUS 2.0L (1983 AL 1985)"", ""FORD TAUNUS 2.3 GHIA (1983 AL 1985)"", ""FORD TAUNUS 2.3 SP5 (1983 AL 1985)""]",3,"[""LONGITUD TOTAL EXTENDIDO: 505 mm"", ""LONGITUD TOTAL COMPRIMIDCO: 319 mm"", ""POSICION: TRASERO"", ""LADO: AMBOS"", ""TIPO DE ANCLAJE INFERIOR: BUJE"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: G 16 x 36"", ""TIPO DE BUJE DE ANCLAJE SUPERIOR: GM 10x 32"", ""TIPO DE ANCLAJE SUPERIOR: BUJE""]",8,"[""COFAP: L12820"", ""CORVEN: 42040"", ""FRIC ROT: 59102MX"", ""FRIC-ROT: 59102MX"", ""MONROE: 38856Ml"", ""SACHS: 3006"", ""SACHS: 316063""]",7,,,35.3504
10215HOP,https://icepar.specparts.shop/products/detail?slug=sadar_10215hop-35552,16,,10215HOP,AMORT DEL Chevrolet Chevy 70/78 Hidráulico Original,Chevrolet Chevy 70/78 Del Hidráulico Original_x000D_,"[""CHEVROLET CHEVY 55 (1969 AL 1974)""]",1,"[""LONGITUD TOTAL EXTENDIDO: 367 mm"", ""LONGITUD TOTAL COMPRIMIDCO: 235 mm"", ""POSICION: DELANTERO"", ""LADO: AMBOS"", ""TIPO DE MONO DE ANCLAJE INFERIOR: Acople 9 x 57"", ""TIPO DE ESPIGA DE ANCLAJE SUPERIOR: ESP 10x 74"", ""TIPO DE ANCLAJE INFERIOR: MONO"", ""TIPO DE ANCLAJE SUPERIOR: ESPIGA""]",8,"[""CORVEN: 42089"", ""FRIC ROT: 59076MX"", ""MONROE: 59076MI"", ""SACHS: 5007""]",4,,,28.9637
10212GOP,https://icepar.specparts.shop/products/detail?slug=sadar_10212gop-35553,16,,10212GOP,AMORT TRA CHEVROLET MERIVA/ZAFIRA,REE 30212HOP Chevrolet Meriva / Zafira tras Hidráulico Original_x000D_ FRM 83803MX Corven 42549G Monroe - Cofap GBL1035 Nakata HG31110 Sachs 316-162,"[""CHEVROLET MERIVA 17 TDI (2004 AL 2010)"", ""CHEVROLET MERIVA 18 16¥V (2003 AL 2006)"", ""CHEVROLET MERIVA 18 8V (2003 AL 2013)"", ""CHEVROLET VECTRA 2.0 16V (2008 AL 2012)"", ""CHEVROLET VECTRA 2.2 16V (1996 AL 2006)"", ""CHEVROLET VECTRA 2.4 16V (2006 AL 2011)"", ""CHEVROLET ZAFIRA 2.0 16¥ (2001 AL 2009)"", ""CHEVROLET ZAFIRA 2.0 8V (2001 AL 2010)""]",8,"[""LONGITUD TOTAL EXTENDIDO: 409 mm"", ""LONGITUD TOTAL COMPRIMIDO: 276 mm"", ""LADO: AMBOS"", ""POSICION: TRASERO"", ""TIPO DE ANCLAJE INFERIOR: BUJE"", ""TIPO DE BUJE DE ANCLAJE SUPERIOR: GM 12x 48"", ""TIPO DE ANCLAJE SUPERIOR: BUJE"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 14 x 40""]",8,"[""COFAP: GBL1035"", ""COFAP: GBL1105"", ""CORVEN: 42549G"", ""CORVEN: HT42549"", ""FRIC ROT: 83803MX"", ""FRIC-ROT: 83772MX"", ""FRIC-ROT: &83803MX"", ""MONROE: 83803MI"", ""MONROE: 5P245"", ""MONROE: 5P257"", ""SACHS: 316162"", ""SACHS: 316163"", ""SACHS: 5006G"", ""SACHS: 5010G"", ""TRW: JGT62885""]",15,,,71.3215
10227GOP,https://icepar.specparts.shop/products/detail?slug=sadar_10227gop-35557,16,,10227GOP,AMORT TRA VW Golf evo4/Bora/New Beetle/Seat Toledo/Audi Hidráulico Ori,VW Golf evo4/Bora/New Beetle/Seat Toledo/Audi Tras Hidráulico Original_x000D_ FRM 83756MX Corven 42101G Monroe 83756MI Cofap GB27321 Nakata HG31040 Sachs 316-015,"[""AUDI A3 16 (2000 AL 2004)"", ""AUDI A3 18 (1997 AL 2001)"", ""AUDI A3 LBT (180 CV) (2000 AL 2004)"", ""AUDI A3 18 T (1997 AL 2005)"", ""AUDI A3 19 TDI (1997 AL 2005)"", ""AUDI53 18 T (240CV) (2000 AL 2002)"", ""AUDI53 18 T (225CV) (2002 AL 2006)"", ""AUDI 53 2.0 TFSI (2008 AL 2013)"", ""AUDI 53 3.2 V6 FSI (2007 AL 2008)"", ""SEAT LEON 16 (2001 AL 2003)"", ""SEAT LEON 18 20V (2001 AL 2005)"", ""SEAT LEON 18 20V T (2003 AL 2005)"", ""SEAT LEON 19 TDI (2001 AL 2005)"", ""SEAT TOLEDO 1.6 (1997 AL 2002)"", ""SEAT TOLEDO 1.8 (1994 AL 1996)"", ""SEAT TOLEDO 1.8 20V (2000 AL 2005)"", ""SEAT TOLEDO 1.9 TDI (1994 AL 2005)"", ""SEAT TOLEDO 1.9D (1994 AL 2000)"", ""SEAT TOLEDO 2.0 (1994 AL 1999)"", ""SEAT TOLEDO 2.3 V5 (2000 AL 2005)"", ""VOLKSWAGEN BORA 18T (2003 AL 2016)"", ""VOLKSWAGEN BORA 19 TDI (2000 AL 2016)"", ""VOLKSWAGEN BORA 2.0 (2000 AL 2016)"", ""VOLKSWAGEN GOLF 16 8V (1999 AL 2002)"", ""VOLKSWAGEN GOLF 14 MI (1996 AL 1998)"", ""VOLKSWAGEN GOLF L&T (1999 AL 2011)"", ""VOLKSWAGEN GOLF 19 TD (1996 AL 1999)"", ""VOLKSWAGEN GOLF 19 TDI (1999 AL 2011)"", ""VOLKSWAGEN GOLF 2.0 (1995 AL 1999)"", ""VOLKSWAGEN GOLF 2.0 8V (1999 AL 2012)"", ""VOLKSWAGEN GOLF 2.8 V6 (2003 AL 2004)"", ""VOLKSWAGEN GOLF 2.8 VR6 (1996 AL 1999)"", ""VOLKSWAGEN NEW BEETLE 19 TDI (2003 AL 2008)"", ""VOLKSWAGEN NEW BEETLE 2.0 8V (1999 AL 2010)"", ""VOLKSWAGEN NEW BEETLE 2.5 (2006 AL 2016)""]",35,"[""POSICION: TRASERO"", ""LADO: AMBOS"", ""LONGITUD TOTAL COMPRIMIDC: 450 mm"", ""LONGITUD TOTAL EXTENDIDO: 670 mm"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 10 x 45"", ""TIPO DE ESPIGA DE ANCLAJE SUPERIOR: ESP 11x31"", ""TIPO DE ANCLAJE INFERIOR: BUJE"", ""TIPO DE ANCLAJE SUPERIOR: ESPIGA""]",8,"[""COFAP: GB27321"", ""CORVEN: 42101G"", ""FRIC ROT: 83756MX"", ""FRIC-ROT: 83756MX"", ""MONROE: 83756MI"", ""SACHS: 1064G"", ""SACHS: 316015"", ""TRW: JGT67765""]",8,,,75.1096
10231GOP,https://icepar.specparts.shop/products/detail?slug=sadar_10231gop-35560,16,,10231GOP,AMORT TRA Renault Megane Scenic 96/.. Hidráulico Original,Renault Megane Scenic 96/..Tras Hidráulico Original_x000D_ FRM 84737MX Corven 42699G Monroe 84737MI Cofap GL12466 Nakata - Sachs 316-137,"[""RENAULT MEGANE 1.6 16V (1999 AL 2005)"", ""RENAULT MEGANE 1.6 8V (1998 AL 1999)"", ""RENAULT MEGANE 1.9 DTI (1999 AL 2009)"", ""RENAULT MEGANE 1.9 TD (1998 AL 1999)"", ""RENAULT MEGANE 2.0 (1997 AL 1999)"", ""RENAULT MEGANE 2.0 150CV (1997 AL 2000)"", ""RENAULT MEGANE 2.0 16V (2002 AL 2008)"", ""RENAULT SCENIC 16 16¥V (1998 AL 2011)"", ""RENAULT SCENIC 19 DTI (1998 AL 2009)"", ""RENAULT SCENIC 2.0 115CV (1998 AL 2001)"", ""RENAULT SCENIC 2.0 16¥V (1999 AL 2009)""]",11,"[""LONGITUD TOTAL EXTENDIDO: 484 mm"", ""LONGITUD TOTAL COMPRIMIDO: 396 mm"", ""LADO: AMBOS"", ""POSICION: TRASERO"", ""TIPO DE ANCLAJE SUPERIOR: BUJE"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 13 x 62"", ""TIPO DE BUJE DE ANCLAJE SUPERIOR: GM 14,5 x 58,6"", ""TIPO DE ANCLAJE INFERIOR: BUJE""]",8,"[""COFAP: GL12466"", ""CORVEN: 42699G"", ""FRIC ROT: 84737MX"", ""FRIC-ROT: 84737MX"", ""MONROE: 84737Ml"", ""SACHS: 316137"", ""SACHS: 4076G"", ""TRW: JGT67585""]",8,,,46.1297
10294HOP,https://icepar.specparts.shop/products/detail?slug=sadar_10294hop-35563,16,,10294HOP,AMORT DEL Chev. Luv 4x4/Isuzu Amigo/Rodeo/Trooper/Nissan Hidráulic,Chev. Luv 4x4/Isuzu Amigo/Rodeo/Trooper/Nissan Del Hidráulico Original_x000D_,"[""CHEVROLET LUV 2.3 N (1992 AL 1999)"", ""CHEVROLET LUV 2.5D (1992 AL 1999)"", ""ISUZU AMIGO 2.6 (1993 AL 1995)"", ""ISUZU AMIGO 3.2 V6 (1992 AL 2002)"", ""ISUZU PICK UP 2.5 TD (1992 AL 1999)"", ""ISUZU PICK UP 2.8 TD (1993 AL 1999)"", ""ISUZU RODEO 2.6 (1992 AL 1995)"", ""ISUZU RODEO 3.2 V6 (1992 AL 2001)"", ""ISUZU TROOPER 2.6 (1985 AL 1997)"", ""ISUZU TROOPER 3.2 V6 (1991 AL 1997)"", ""NISSAN PATHFINDER 2.4 (1991 AL 1995)"", ""NISSAN PATHFINDER 2.7D (1992 AL 1997)"", ""NISSAN PATHFINDER 3.0 V6 (1987 AL 1997)"", ""NISSAN PICK UP 25 TD (2001 AL 2002)"", ""NISSAN PICK UP 27D (2001 AL 2002)""]",15,"[""LONGITUD TOTAL COMPRIMIDO: 238 mm"", ""LONGITUD TOTAL EXTENDIDO: 363 mm"", ""POSICION: DELANTERO"", ""LADO: AMBOS"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 12 x 32"", ""TIPO DE ESPIGA DE ANCLAJE SUPERIOR: ESP 11x63"", ""TIPO DE ANCLAJE SUPERIOR: ESPIGA"", ""TIPO DE ANCLAJE INFERIOR: BUJE""]",8,[],0,,,37.0287
10295HOP,https://icepar.specparts.shop/products/detail?slug=sadar_10295hop-35564,16,,10295HOP,AMORT DEL Chev. Luv 4x2/Isuzu Pick Up 4x2/Nissan 4x4 D.C Hidráulic,Chev. Luv 4x2/Isuzu Pick Up 4x2/Nissan 4x4 D.C Del Hidráulico Original_x000D_ FRM 38032MX Corven 42231 Monroe 38032MI Cofap BL1090 Nakata AC25418 Sachs 316-268,"[""CHEVROLET LUV 2.3 N (1992 AL 1999)"", ""CHEVROLET LUV 2.5 TD (1999 AL 2001)"", ""CHEVROLET LUV 2.5D (1992 AL 1999)"", ""ISUZU PICK UP 2.5 TD (1992 AL 2003)"", ""ISUZU PICK UP 2.8 TD (1993 AL 2003)"", ""ISUZU PICK UP 3.1 TD (1997 AL 2005)"", ""NISSAN PICK UP 24 (1992 AL 1998)"", ""NISSAN PICK UP 25 TD (2001 AL 2002)"", ""NISSAN PICK UP 25 TDI (2001 AL 2002)"", ""NISSAN PICK UP 27D (1993 AL 2002)"", ""NISSAN PICKUP 3.2 V6 (1993 AL 2001)""]",11,"[""LONGITUD TOTAL COMPRIMIDO: 205 mm"", ""LONGITUD TOTAL EXTENDIDO: 315 mm"", ""POSICION: DELANTERO"", ""LADO: AMBOS"", ""TIPO DE ANCLAJE SUPERIOR: ESPIGA"", ""TIPO DE ESPIGA DE ANCLAJE SUPERIOR: ESP 9,5 x 64"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 12 x 32"", ""TIPO DE ANCLAJE INFERIOR: BUJE""]",8,"[""COFAP: BL1090"", ""CORVEN: 42231"", ""FRIC ROT: 38032MX"", ""FRIC-ROT: 38032MX"", ""MONROE: 38032MI"", ""SACHS: 316268"", ""SACHS: 8043G"", ""TRW: JGS45145""]",8,,,45.4321
10316GOP,https://icepar.specparts.shop/products/detail?slug=sadar_10316gop-35565,16,,10316GOP,AMORT TRA Ford Eco Sport Hidráulico Original,Ford Eco Sport trasero Hidráulico Original_x000D_ FRM 83784MX Corven 42386G Monroe 83784MI Cofap GB27472 Nakata HG31103 Sachs 316-279 TRW JGT5488S,"[""FORD ECOSPORT 1.4 TDCI (2003 AL 2011)"", ""FORD ECOSPORT 1.6 8V ROCAM (2003 AL 2013)"", ""FORD ECOSPORT 2.0 16V (2003 AL 2013)""]",3,"[""LADO: AMBOS"", ""POSICION: TRASERO"", ""LONGITUD TOTAL COMPRIMIDC: 465 mm"", ""LONGITUD TOTAL EXTENDIDO: 729 mm"", ""TIPO DE ANCLAJE SUPERIOR: ESPIGA"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 12 x46"", ""TIPO DE ESPIGA DE ANCLAJE SUPERIOR: ESP & x 30"", ""TIPO DE ANCLAJE INFERIOR: BUJE""]",8,"[""COFAP: GB27472"", ""CORVEN: 42386G"", ""FRIC ROT: 83784MX"", ""FRIC-ROT: 83734MX"", ""MONROE: 83784Ml"", ""SACHS: 3012G"", ""SACHS: 316279"", ""TRW: JGT54885""]",8,,,37.0833
10317GOP,https://icepar.specparts.shop/products/detail?slug=sadar_10317gop-35566,17,,10317GOP,AMORT TRA Peugeot 307 Hidráulico Original,Peugeot 307 tras Hidráulico Original_x000D_ FRM 83797MX Corven 42723G Monroe 83797MI Cofap GL13081 Nakata HG31131 Sachs 316-201,"[""CITROEN C4 16 16V (2007 AL 2014)"", ""CITROEN C4 16 HDI (2011 AL 2014)"", ""CITROEN C4 2.0 16V (2007 AL 2014)"", ""CITROEN C4 2.0 HDI (2007 AL 2010)"", ""CITROEN C4 2.0 VTS (2007 AL 20059)"", ""PEUGEOT 307 14 110CV (2001 AL 2012)"", ""PEUGEOT 307 1.6 HDI (2005 AL 2009)"", ""PEUGEOT 307 2.0 (2001 AL 2007}"", ""PEUGEOT 307 2.0 138CV (2005 AL 20059)"", ""PEUGEOT 307 2.0 143CV (2005 AL 2012)"", ""PEUGEOT 307 2.0 180CV (2005 AL 20059)"", ""PEUGEOT 307 2.0 HDI (2001 AL 2007)"", ""PEUGEOT 307 2.0 HDI 110CV (2006 AL 2012)"", ""PEUGEOT 307 2.0 HDI 90CV (2006 AL 2010)""]",14,"[""LONGITUD TOTAL EXTENDIDO: 649 mm"", ""POSICION: TRASERO"", ""LADO: AMBOS"", ""LONGITUD TOTAL COMPRIMIDO: 389 mm"", ""TIPO DE ANCLAJE INFERIOR: BUJE"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 10 x 56"", ""TIPO DE ESPIGA DE ANCLAJE SUPERIOR: ESP 10x 30"", ""TIPO DE ANCLAJE SUPERIOR: ESPIGA""]",8,"[""COFAP: GL13081"", ""CORVEN: 42658G"", ""CORVEN: 42723G"", ""FRIC ROT: 83797MX"", ""FRIC-ROT: 83797MX"", ""MONROE: 83797Ml"", ""SACHS: 316201"", ""SACHS: 7002G"", ""TRW: JGT67465""]",9,,,52.2614
10320HOP,https://icepar.specparts.shop/products/detail?slug=sadar_10320hop-35569,17,,10320HOP,AMORT TRA Citroen Xsara Picasso Hidráulico Original,Citroen Xsara Picasso trasero Hidráulico Original_x000D_,"[""CITROEN XSARA PICASSO 1.6 16V (2005 AL 2012)"", ""CITROEN XSARA PICASSO 2.0 16V (1999 AL 2011)"", ""CITROEN XSARA PICASSO 2.0 HDI (2001 AL 2011)""]",3,"[""LONGITUD TOTAL EXTENDIDO: 403 mm"", ""LONGITUD TOTAL COMPRIMIDO: 261 mm"", ""LADO: AMBOS"", ""POSICION: TRASERO"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 16 x 45"", ""TIPO DE BUJE DE ANCLAJE SUPERIOR: GM 16x 45"", ""TIPO DE ANCLAJE INFERIOR: BUJE"", ""TIPO DE ANCLAJE SUPERIOR: BUJE""]",8,"[""CORVEN: 42517G"", ""FRIC ROT: 83799MX"", ""MONROE: 83799MI"", ""SACHS: 7030G""]",4,,,31.5529
