codigo,detail_url,page,arts_articulo,arts_articulo_emp,arts_nombre,arts_descripcion,aplicaciones_ocr,aplicaciones_ocr_count,atributos_ocr,atributos_ocr_count,referencias_ocr,referencias_ocr_count,oem_ocr,oem_ocr_count,processing_seconds
40034HSP,https://icepar.specparts.shop/products/detail?slug=sadar_40034hsp-35828,25,,40034HSP,AMORT DEL Ford F250 74/../F350 67/79/F40087 92/98 Hidráulico Deportivo,Ford F250 74/../F350 67/79/F40087 92/98 Del Hidráulico Deportivo_x000D_ FRM 59055MX Corven 62071 Monroe 59055MI Cofap L12804 Nakata HG36037 Sachs 316-075,"[""FORD F-350 F-350 DIESEL (1988 AL 1993)"", ""FORD F-400 F-400 DIESEL (1988 AL 1994)"", ""FORD F-4000 4.3 (1993 AL 1996)""]",3,"[""LONGITUD TOTAL COMPRIMIDO: 269 mm"", ""LONGITUD TOTAL EXTENDIDO: 420 mm"", ""POSICION: DELANTERO"", ""LADO: AMBOS"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 12,8 x 38"", ""TIPO DE ANCLAJE INFERIOR: BUJE"", ""TIPO DE ANCLAJE SUPERIOR: ESPIGA"", ""TIPO DE ESPIGA DE ANCLAJE SUPERIOR: ESP 12 x 63""]",8,"[""CORVEN: 62071"", ""FRIC ROT: 59055MX"", ""MONROE: 59055MI"", ""SACHS: 3023/3""]",4,,,31.8359
40051HSP,https://icepar.specparts.shop/products/detail?slug=sadar_40051hsp-35830,25,,40051HSP,AMORT TRA Chevrolet C10 74/78 /I.K.A Gladiator Hidráulico Deportivo,Chevrolet C10 74/78 /I.K.A Gladiator 70/79 Tras Hidráulico Deportivo_x000D_ FRM 59097MX Corven 62097 Monroe 59097MI Cofap L12813 Nakata AC35901 Sachs 316-169,[],0,"[""LONGITUD TOTAL COMPRIMIDO: 352 mm"", ""LONGITUD TOTAL EXTENDIDO: 561 mm"", ""LADO: AMBOS"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 14,4 x 42"", ""TIPO DE ANCLAJE SUPERIOR: BUJE"", ""TIPO DE ANCLAJE INFERIOR: BUJE"", ""TIPO DE BUJE DE ANCLAJE SUPERIOR: GM 128 x 46"", ""POSICION: TRASERO""]",8,"[""COFAP: L 12813"", ""CORVEN: 62097"", ""FRIC ROT: 59097MX"", ""FRIC-ROT: 59097MX"", ""MONROE: 59097MI"", ""SACHS: 316169"", ""SACHS: 5020""]",7,,,28.0335
40060HSP,https://icepar.specparts.shop/products/detail?slug=sadar_40060hsp-35831,25,,40060HSP,AMORT DEL Ford F600 72/86/F700 72/.. /Grosspal Hidráulico Deportivo,Ford F600 72/86/F700 72/.. Del/Grosspal Tras Hidráulico Deportivo_x000D_ FRM 60506 Corven 62084 Monroe - Cofap L12755 Nakata - Sachs 314-581,"[""FORD F600/6000 F-600 (1963 AL 1992)"", ""FORD F7000 F-7000 (1988 AL 1992)""]",2,"[""LONGITUD TOTAL COMPRIMIDCO: 370 mm"", ""LONGITUD TOTAL EXTENDIDO: 600 mm"", ""LADO: AMBOS"", ""POSICION: DELANTERO"", ""TIPO DE ANCLAJE SUPERIOR: BUJE"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: G 19 x 47"", ""TIPO DE BUJE DE ANCLAJE SUPERIOR: G 19 x 47"", ""TIPO DE ANCLAJE INFERIOR: BUJE""]",8,"[""CORVEN: 62084"", ""FRIC ROT: 60506"", ""MONROE: 60506"", ""SACHS: 3409/4""]",4,,,31.5596
40062HSP,https://icepar.specparts.shop/products/detail?slug=sadar_40062hsp-35832,25,,40062HSP,AMORT TRA Ford F-100 74/92 Hidráulico Deportivo,Ford F-100 74/92 Tras Hidráulico Deportivo_x000D_ FRM 59090MX Corven 62060 Monroe 59090MI Cofap - Nakata - Sachs 316-074,"[""FORD F-100 3.6 (1983 AL 1997)""]",1,"[""LONGITUD TOTAL EXTENDIDO: 511 mm"", ""LONGITUD TOTAL COMPRIMIDO: 320 mm"", ""POSICION: TRASERO"", ""LADO: AMBOS"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 12,8 x 35"", ""TIPO DE ANCLAJE SUPERIOR: ESPIGA"", ""TIPO DE ANCLAJE INFERIOR: BUJE"", ""TIPO DE ESPIGA DE ANCLAJE SUPERIOR: ESP 12 x 63""]",8,"[""CORVEN: 62060"", ""FRIC ROT: 59090MX"", ""FRIC-ROT: 59090MX"", ""MONROE: 59090MI"", ""SACHS: 3020/3"", ""SACHS: 316074""]",6,,,32.2838
40081HOP,https://icepar.specparts.shop/products/detail?slug=sadar_40081hop-35836,25,,40081HOP,AMORT TRA Peugeot 505 SRI/ST/XD3T DIESEL/604 Hidráulico Original,Peugeot 505 SRI/ST/XD3T DIESEL/604 Tras Hidráulico Original_x000D_,"[""PEUGEOT 505 2.0 (1991 AL 1994)"", ""PEUGEOT 505 2.2 (1985 AL 1996)"", ""PEUGEOT 505 2.5 SRD (1986 AL 1995)"", ""PEUGEOT 505 2.5 TD (1985 AL 1996)""]",4,"[""LONGITUD TOTAL COMPRIMIDO: 296 mm"", ""LONGITUD TOTAL EXTENDIDO: 465 mm"", ""POSICION: TRASERO"", ""TIPO DE ESPIGA DE ANCLAJE SUPERIOR: ESP 10 x 63"", ""TIPO DE ANCLAJE SUPERIOR: ESPIGA"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 12 x73"", ""TIPO DE ANCLAJE INFERIOR: BUJE"", ""LADO: AMBOS""]",8,[],0,,,23.9930
40087HOP,https://icepar.specparts.shop/products/detail?slug=sadar_40087hop-35839,26,,40087HOP,AMORT DEL Toyota Hilux 2000 81/85/Lite Hiace Hidráulico Original,Toyota Hilux 2000 81/85/Lite Hiace 81/85 Del Hidráulico Original_x000D_ FRM 59134MX Corven 42218 Monroe 59134MI Cofap - Nakata - Sachs 316-226,[],0,"[""LONGITUD TOTAL COMPRIMIDC: 215 mm"", ""LONGITUD TOTAL EXTENDIDO: 320 mm"", ""TIPO DE ANCLAJE INFERIOR: ESPIGA"", ""TIPO DE ESPIGA DE ANCLAJE SUPERIOR: ESP 10 x 63"", ""LADO: AMBOS"", ""TIPO DE ANCLAJE SUPERIOR: ESPIGA"", ""TIPO DE ESPIGA DE ANCLAJE INFERIOR: ESP 11 x 50"", ""POSICION: DELANTERO""]",8,"[""CORVEN: 42218"", ""FRIC ROT: 59134MX"", ""FRIC-ROT: 59134MX"", ""MONROE: 59134MI"", ""SACHS: 316226"", ""SACHS: 8001""]",6,,,27.8343
40103HSP,https://icepar.specparts.shop/products/detail?slug=sadar_40103hsp-35843,26,,40103HSP,AMORT DEL Ford F100 93/99/F100/150 4x4/F100 Econo Hidráulico Deportivo,Ford F100 93/99/F100/150 4x4 87/../F100 Econo Del Hidráulico Deportivo_x000D_ FRM 59628MX Corven 62062 Monroe 59628MI Cofap - Nakata - Sachs 316-085,"[""FORD F-100 2.5 TDI (1993 AL 1999)"", ""FORD F-100 3.6 (1983 AL 1997)"", ""FORD F-100 3.9 TDI (1999 AL 2012)"", ""FORD F-100 3.9D 4X4 (1993 AL 1999)"", ""FORD F-100 4.2 V6 (1999 AL 2001)"", ""FORD F-100 4.20 MWM (1999 AL 2007)"", ""FORD F-100 4.20 MW 4X4 (1986 AL 2001)"", ""FORD F-100 4.3 TDI 4X4 (1995 AL 1999)"", ""FORD F-100 4.9D XLT (1993 AL 1997)"", ""FORD F-100 4.591 (1985 AL 1999)"", ""FORD F-150 3.9D (1986 AL 1997)"", ""FORD F-150 4.2 V6 (1996 AL 1998)""]",12,"[""LONGITUD TOTAL EXTENDIDO: 356 mm"", ""LONGITUD TOTAL COMPRIMIDO: 246 mm"", ""POSICION: DELANTERO"", ""LADO: AMBOS"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 12 x 38"", ""TIPO DE ANCLAJE SUPERIOR: ESPIGA"", ""TIPO DE ESPIGA DE ANCLAJE SUPERIOR: ESP 12 x 63"", ""TIPO DE ANCLAJE INFERIOR: BUJE""]",8,"[""CORVEN: 62062"", ""FRIC ROT: 59628MX"", ""FRIC-ROT: 59628MX"", ""MONROE: 59628MI"", ""SACHS: 3059/3"", ""SACHS: 316085""]",6,,,43.7530
40104HSP,https://icepar.specparts.shop/products/detail?slug=sadar_40104hsp-35844,26,,40104HSP,AMORT TRA Ford F-400 87/.. Hidráulico Deportivo,Ford F-400 87/.. Tras Hidráulico Deportivo_x000D_,"[""FORD F-400 F-400 DIESEL (1988 AL 1994)""]",1,"[""LONGITUD TOTAL COMPRIMIDO: 353 mm"", ""LONGITUD TOTAL EXTENDIDO: 563 mm"", ""POSICION: TRASERO"", ""LADO: AMBOS"", ""TIPO DE ANCLAJE SUPERIOR: BUJE"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 12,8 x 37"", ""TIPO DE ANCLAJE INFERIOR: BUJE"", ""TIPO DE BUJE DE ANCLAJE SUPERIOR: G 19 x 47""]",8,"[""CORVEN: 62077"", ""FRIC ROT: 59607MX"", ""MONROE: 59607MI"", ""SACHS: 3058/3""]",4,,,27.6909
40105HOP,https://icepar.specparts.shop/products/detail?slug=sadar_40105hop-35845,26,,40105HOP,AMORT TRA MItsubishi L-200 87/95 Hidráulico Original,MItsubishi L-200 87/95 Tras Hidráulico Original_x000D_ FRM 37073 Corven 42337 Monroe - Cofap B47788 Nakata AC31035 Sachs 316-254,"[""MITSUBISHI L 200 25 D (2006 AL 2010)"", ""MITSUBISHI L 200 25 TDI (1997 AL 2005)"", ""MITSUBISHI L 200 25D (1992 AL 2005)""]",3,"[""LONGITUD TOTAL COMPRIMIDO: 350 mm"", ""LONGITUD TOTAL EXTENDIDO: 540 mm"", ""POSICION: TRASERO"", ""LADO: AMBOS"", ""TIPO DE ANCLAJE SUPERIOR: BUJE"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: G 16 x 36"", ""TIPO DE BUJE DE ANCLAJE SUPERIOR: G 16x 36"", ""TIPO DE ANCLAJE INFERIOR: BUJE""]",8,"[""COFAP: B47788"", ""CORVEN: 42337"", ""FRIC-ROT: 37073"", ""SACHS: 316254"", ""SACHS: 8134/3""]",5,,,33.0260
40122HSP,https://icepar.specparts.shop/products/detail?slug=sadar_40122hsp-35852,26,,40122HSP,AMORT TRA Ford Explorer XLY 4X4 95/.. Hidráulico Deportivo,Ford Explorer XLY 4X4 95/..Tras Hidráulico Deportivo_x000D_ FRM 83744MX Corven 62430 Monroe 83744MI Cofap - Nakata - Sachs 316-097,"[""FORD EXPLORER 4.0 (1991 AL 2002)""]",1,"[""LONGITUD TOTAL COMPRIMIDO: 390 mm"", ""LONGITUD TOTAL EXTENDIDO: 635 mm"", ""POSICION: TRASERO"", ""LADO: AMBOS"", ""TIPO DE ANCLAJE SUPERIOR: MONO"", ""TIPO DE MONO DE ANCLAJE SUPERIOR: Acople 9 x 57"", ""TIPO DE ANCLAJE INFERIOR: BUJE"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 12,8 x 40""]",8,"[""CORVEN: 62430"", ""FRIC ROT: 83744MX"", ""MONROE: 83744Ml"", ""SACHS: 3088/3""]",4,,,28.3832
40128HSP,https://icepar.specparts.shop/products/detail?slug=sadar_40128hsp-35857,26,,40128HSP,AMORT DEL Chevrolet A20 90/93/Bonanza/Veraneio Hidráulico Deportivo,Chevrolet A20 90/93/Bonanza/Veraneio 90/..Del Hidráulico Deportivo_x000D_,"[""CHEVROLET C-20 4.1 (1994 AL 1996)"", ""CHEVROLET D-20 4.0 (1993 AL 1998)""]",2,"[""LONGITUD TOTAL COMPRIMIDCO: 270 mm"", ""LONGITUD TOTAL EXTENDIDO: 369 mm"", ""POSICION: DELANTERO"", ""LADO: AMBOS"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: GM 14,4 x 32"", ""TIPO DE ANCLAJE SUPERIOR: BUJE"", ""TIPO DE BUJE DE ANCLAJE SUPERIOR: GM 144 x 32"", ""TIPO DE ANCLAJE INFERIOR: BUJE""]",8,"[""CORVEN: 62102"", ""FRIC ROT: 59634MX"", ""MONROE: 59634MI""]",3,,,29.2407
40134HOP,https://icepar.specparts.shop/products/detail?slug=sadar_40134hop-35859,26,,40134HOP,AMORT TRA Isuzu Pick Up 4x2 90/.. Hidráulico Original,Isuzu Pick Up 4x2 90/..Tras Hidráulico Original_x000D_ FRM 65329 Corven 62234 Monroe - Cofap - Nakata - Sachs 316-229,"[""CHEVROLET LUV 2.3 N (1992 AL 1999)"", ""CHEVROLET LUV 2.5 TD (1999 AL 2001)"", ""CHEVROLET LUV 2.5D (1992 AL 1999)"", ""ISUZU AMIGO 2.6 (1993 AL 1995)"", ""ISUZU AMIGO 3.2 V6 (1992 AL 2002)"", ""ISUZU PICK UP 2.5 TD (1992 AL 2005)"", ""ISUZU PICK UP 2.8 TD (1993 AL 2005)"", ""ISUZU PICK UP 3.1 TD (1997 AL 2005)"", ""TOYOTA HILUX 2.2 (1993 AL 1996)""]",9,"[""LONGITUD TOTAL EXTENDIDO: 561 mm"", ""LONGITUD TOTAL COMPRIMIDO: 352 mm"", ""POSICION: TRASERO"", ""LADO: AMBOS"", ""TIPO DE BUJE DE ANCLAJE SUPERIOR: G 16x 36"", ""TIPO DE ANCLAJE INFERIOR: BUJE"", ""TIPO DE ANCLAJE SUPERIOR: BUJE"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: G 16 x 36""]",8,"[""CORVEN: 42337"", ""CORVEN: 62234"", ""CORVEN: 62313"", ""FRIC ROT: 37073"", ""FRIC ROT: 65329"", ""MONROE: 37073"", ""MONROE: 65329"", ""SACHS: 316245"", ""SACHS: 8044/3G"", ""SACHS: 8090/3G"", ""SACHS: 8134/3""]",11,,,46.0761
40136HSP,https://icepar.specparts.shop/products/detail?slug=sadar_40136hsp-35860,26,,40136HSP,AMORT TRA Chev.Luv 4x4/4x2 Mitsubishi L2004x4 Hidráulico Deportivo,Chev.Luv 4x4/4x2 90/../Mitsubishi L2004x4 97/Tras Hidráulico Deportivo_x000D_,"[""CHEVROLET LUV 2.3 N (1992 AL 1999)"", ""CHEVROLET LUV 2.5D (1992 AL 1999)"", ""ISUZU AMIGO 2.6 (1993 AL 1995)"", ""ISUZU AMIGO 3.2 V6 (1992 AL 2002)"", ""ISUZU PICK UP 2.5 TD (1992 AL 1999)"", ""ISUZU PICK UP 2.8 TD (1993 AL 1999)"", ""MITSUBISHI L 200 25 D (2006 AL 2010)"", ""MITSUBISHI L 200 25 TDI (1997 AL 2005)"", ""MITSUBISHI L 200 25D (1992 AL 2005)""]",9,"[""LONGITUD TOTAL EXTENDIDO: 591 mm"", ""LONGITUD TOTAL COMPRIMIDO: 367 mm"", ""POSICION: TRASERO"", ""LADO: AMBOS"", ""TIPO DE BUJE DE ANCLAJE INFERIOR: G 16 x 36"", ""TIPO DE BUJE DE ANCLAJE SUPERIOR: G 16x 36"", ""TIPO DE ANCLAJE INFERIOR: BUJE"", ""TIPO DE ANCLAJE SUPERIOR: BUJE""]",8,"[""CORVEN: 62234"", ""FRIC-ROT: 65329"", ""SACHS: 316229"", ""SACHS: 8044/3G""]",4,,,37.9262
