codigo,detail_url,page,arts_articulo,arts_articulo_emp,arts_nombre,arts_descripcion,aplicaciones_ocr,aplicaciones_ocr_count,atributos_ocr,atributos_ocr_count,referencias_ocr,referencias_ocr_count,oem_ocr,oem_ocr_count,processing_seconds
"PO524,https://icepar.specparts.shop/products/detail?slug=vmg_po524-545737,6,,,,,""[""""CHEVROLET SILVERADGC 4.2 TD (1997 AL 2003)"""", """"NISSAN MAXIMA 3.0 (1996 AL 2001)"""", """"NISSAN X-TERRA 2.8 TDI (2003 AL 2009)""""]"",3,[],0,[],0,,,8.7024"
"PO528,https://icepar.specparts.shop/products/detail?slug=vmg_po528-545738,6,,,,,""[""""JEEP GRAND CHEROKEE 4.7 (2005 AL 2011)"""", """"JEEP WRANGLER 3.8 (2007 AL 2013)""""]"",2,[],0,[],0,,,7.9317"
"PO529,https://icepar.specparts.shop/products/detail?slug=vmg_po529-545739,6,,,,,""[""""FORD F-100 4.91 (1993 AL 1999)""""]"",1,[],0,[],0,,,6.4690"
"PO532,https://icepar.specparts.shop/products/detail?slug=vmg_po532-545740,6,,,,,""[""""BMW M5 3.5 (1984 AL 1988)"""", """"BMW SERIE 3 318 18 (1983 AL 1998)"""", """"BMW SERIE 3 318 18 15 (1992 AL 1998)"""", """"BMW SERIE 3 318 1815 A/2 AT (1996 AL 1997)"""", """"BMW SERIE 3 318 18 TI (1994 AL 1999)"""", """"BMW SERIE 3 318 181 (1992 AL 1994)"""", """"BMW SERIE 3 318 191 (1986 AL 1992)"""", """"BMW SERIE 3 320 2.01 (1983 AL 1992)"""", """"BMW SERIE 3 325 2.51 (1984 AL 1991)"""", """"BMW SERIE 3 325 2.51 24V (1992 AL 1997)"""", """"BMW SERIE 5 530 3.01 (1992 AL 1995)"""", """"BMW SERIE & 850 5.0 Cl A (1990 AL 1993)"""", """"BMW SERIE & 850 5.6 CSI (1994 AL 1996)""""]"",13,[],0,[],0,,,19.8902"
"PO533,https://icepar.specparts.shop/products/detail?slug=vmg_po533-545741,6,,,,,""[""""RAM 1500 5.7 V& (2014 AL 2026)""""]"",1,[],0,[],0,,,6.2642"
"PO536,https://icepar.specparts.shop/products/detail?slug=vmg_po536-545742,6,,,,,""[""""CHEVROLET GRAND VITARA 2.0 (1999 AL 2003)"""", """"CHEVROLET GRAND VITARA 2.5 (2001 AL 2003)"""", """"SUZUKI GRAND VITARA 20 (1998 AL 2009)"""", """"SUZUKI GRAND VITARA 25 (1998 AL 1999)"""", """"SUZUKI GRAND VITARA 27 V6 (2006 AL 2007)""""]"",5,[],0,[],0,,,10.8680"
"PO544,https://icepar.specparts.shop/products/detail?slug=vmg_po544-545744,6,,,,,""[""""CHEVROLET LUV 2.5D (1992 AL 1999)""""]"",1,[],0,[],0,,,6.1572"
"PO546,https://icepar.specparts.shop/products/detail?slug=vmg_po546-545746,6,,,,,""[""""MERCEDES BENZ 1214 (1995 AL 2001)"""", """"MERCEDES BENZ 712 712C (2001 AL 2007)"""", """"MERCEDES BENZ 921/913/912/914 (1993 AL 2004)"""", """"MERCEDES BENZ ACCELO 915C (2005 AL 2016)"""", """"MERCEDES BENZ BMO 390 1115L/ 46 CA (1998 AL 2003)"""", """"MERCEDES BENZ LO 915 (2006 AL 2016)"""", """"MERCEDES BENZ OHL 1621 (1998 AL 2000)""""]"",7,[],0,[],0,,,13.5919"
"PO547,https://icepar.specparts.shop/products/detail?slug=vmg_po547-545747,6,,,,,""[""""MERCEDES BENZ SPRINTER 2.2 CDI (2002 AL 2014)"""", """"MERCEDES BENZ SPRINTER 2.2 CDI 116CV (2012 AL 2026)"""", """"MERCEDES BENZ SPRINTER 2.2 CDI 150CV (2016 AL 2026)""""]"",3,[],0,[],0,,,8.8046"
"PO550,https://icepar.specparts.shop/products/detail?slug=vmg_po550-545749,6,,,,,""[""""MERCEDES BENZ 2423 B (2005 AL 2011)"""", """"MERCEDES BENZ ATEGO 1315 (2009 AL 2010)"""", """"MERCEDES BENZ ATEGO 1718 (2005 AL 2016)"""", """"MERCEDES BENZ ATEGO 1725 (2007 AL 2017)"""", """"MERCEDES BENZ ATEGO 1725 A/S (2007 AL 2019)"""", """"MERCEDES BENZ L 1624 (2007 AL 2014)""""]"",6,[],0,[],0,,,11.8304"
