codigo,detail_url,page,arts_articulo,arts_articulo_emp,arts_nombre,arts_descripcion,aplicaciones_ocr,aplicaciones_ocr_count,atributos_ocr,atributos_ocr_count,referencias_ocr,referencias_ocr_count,oem_ocr,oem_ocr_count,processing_seconds
417 0019 11,https://icepar.specparts.shop/products/detail?slug=luk_417001911-986209,836,,,,,"[""AUDI A3 LBT (180 CV) (2000 AL 2004)"", ""AUDI A3 18 T (1997 AL 2005)"", ""AUDI A3 18 TFSI (2008 AL 2015)"", ""AUDI A3 19 TDI (1997 AL 2005, 2008 AL 2005)"", ""SEAT LEON 18 20V (2001 AL 2005)"", ""SEAT LEON 18 20V T (2003 AL 2005)"", ""SEAT LEON 19 TDI (2001 AL 2005, 2009 AL 2011)"", ""SEAT TOLEDO 1.8 20V (2000 AL 2005)"", ""SEAT TOLEDO 1.9 TDI (1994 AL 2005)"", ""VOLKSWAGEN BORA 18T (2003 AL 2016)"", ""VOLKSWAGEN BORA 19 TDI (2000 AL 2016)"", ""VOLKSWAGEN GOLF L&T (1999 AL 2011)"", ""VOLKSWAGEN GOLF 19 TDI (1999 AL 2011)""]",13,"[""CANTIDAD DE ESTRIAS DE DISCO: 28"", ""DIAMETRO EXTERIOR DE DISCO: 220 mm""]",2,"[""LUK: 4170019110""]",1,,,33.1274
417 0020 10,https://icepar.specparts.shop/products/detail?slug=luk_417002010-986213,836,,,,,[],0,[],0,"[""LUK: 4170020100""]",1,,,7.4678
600 0048 00,https://icepar.specparts.shop/products/detail?slug=luk_600004800-986376,836,,,,,"[""AGRALE MA MA 10.0 (2017 AL 2026)"", ""AGRALE MA MA 17.0 (2015 AL 2026)"", ""CITROEN C5 16 THP 156CV (2011 AL 2013)"", ""CITROEN C5 2.0 16¥ (2002 AL 2005)"", ""CITROEN C5 2.0 HDI (2002 AL 2013)"", ""CITROEN C5 2.01 16V (2005 AL 2011)"", ""CITROEN C5 3.0 V6 (2002 AL 2011)"", ""PEUGEOT 406 14 (1996 AL 1999)"", ""PEUGEOT 406 1.9 TD (1991 AL 2001)"", ""PEUGEOT 406 2.0 (138CV) (2000 AL 2002)"", ""PEUGEOT 406 2.0 (1996 AL 2003)"", ""PEUGEOT 406 2.0 HDI (2000 AL 2004)"", ""PEUGEOT 406 2.0 ST (1999 AL 2002)"", ""PEUGEOT 406 2.1 TD (1999 AL 2001)"", ""PEUGEOT 406 2.2 (2001 AL 2004)"", ""PEUGEOT 406 3.0 V6 (1998 AL 2004)"", ""PEUGEOT 806 2.0 (1993 AL 1998)"", ""PEUGEOT 806 2.0 HDI (2000 AL 2002)"", ""PEUGEOT 806 2.0 ST (2000 AL 2002)"", ""PEUGEOT 807 2.0 16¥V (2009 AL 2010)"", ""PEUGEOT 807 2.0 HDI (2003 AL 2010)""]",21,"[""DIAMETRO EXTERIOR DE DISCO: 225 mm"", ""CANTIDAD DE ESTRIAS DE DISCO: 21""]",2,"[""LUK: 6000048000""]",1,,,41.8004
600 0299 00,https://icepar.specparts.shop/products/detail?slug=luk_600029900-986405,836,,,,,[],0,[],0,[],0,,,2.7876
600 0148 00,https://icepar.specparts.shop/products/detail?slug=luk_600014800-986460,836,,,,,"[""MERCEDES BENZ 200 2.0 (1984 AL 1985, 1992 AL 1995)"", ""MERCEDES BENZ 200 2.0 TD (1984 AL 1994)"", ""MERCEDES BENZ 200 2.0 TE (1988 AL 1992)"", ""NISSAN 200 2.0 (1991 AL 1997)""]",4,"[""CANTIDAD DE ESTRIAS DE DISCO: 23"", ""DIAMETRO EXTERIOR DE DISCO: 240 mm""]",2,"[""LUK: 6000148000""]",1,,,21.8209
600 0201 00,https://icepar.specparts.shop/products/detail?slug=luk_600020100-986471,836,,,,,"[""VOLKSWAGEN AMAROK 2.0 TDI BIT 180CV (2014 AL 2017)""]",1,"[""DIAMETRO EXTERIOR DE DISCO: 240 mm""]",1,"[""LUK: 6000201000""]",1,,,16.1639
602 0006 00,https://icepar.specparts.shop/products/detail?slug=luk_602000600-986497,836,,,,,"[""AUDI A3 14 TFSI (2010 AL 2015)"", ""AUDI A3 16 (2006 AL 2015)"", ""AUDI A3 18 TFSI (2008 AL 2015)"", ""AUDI Q2 14 TFSI TIPTRONIC (2018 AL 2022)"", ""AUDI TT 18 TFSI (2009 AL 2017)"", ""SEAT IBIZA 16 (2010 AL 2011)"", ""SEAT LEON 16 (2009 AL 2011)"", ""SEAT LEON 18 TFSI (2009 AL 2011)"", ""VOLKSWAGEN GOLF 14 TSI (2015 AL 2026)"", ""VOLKSWAGEN THE BEETLE 14 TSI (2014 AL 2022)""]",10,[],0,"[""LUK: 6020006000"", ""SACHS: 3000 943 003""]",2,,,23.3843
600 0006 00,https://icepar.specparts.shop/products/detail?slug=luk_600000600-986502,836,,,,,"[""AUDI A3 18 T (1997 AL 2001)"", ""AUDI A3 19 TDI (1997 AL 2001)"", ""SEAT LEON 19 TDI (2001 AL 2005)"", ""SEAT TOLEDO 1.9 TDI (2000 AL 2005)"", ""VOLKSWAGEN BORA 18T (2003 AL 2016)"", ""VOLKSWAGEN GOLF L&T (1999 AL 2002)"", ""VOLKSWAGEN NEW BEETLE 19 TDI (2003 AL 2008)"", ""VOLKSWAGEN POLO CLASSIC 19 TDI (1998 AL 2000)""]",8,"[""DIAMETRO EXTERIOR DE DISCO: 228 mm"", ""CANTIDAD DE ESTRIAS DE DISCO: 28""]",2,"[""SACHS: 3000 951790"", ""VALEO: 836608""]",2,,,28.1263
600 0173 00,https://icepar.specparts.shop/products/detail?slug=luk_600017300-986554,837,,,,,[],0,[],0,[],0,,,5.9804
602 0008 00,https://icepar.specparts.shop/products/detail?slug=luk_602000800-986564,837,,,,,"[""FORD FOCUS 16 16¥ (2013 AL 2021)""]",1,[],0,"[""LUK: 6020008000"", ""SACHS: 3000 943 007""]",2,,,12.0341
602 0001 00,https://icepar.specparts.shop/products/detail?slug=luk_602000100-986643,837,,,,,"[""AUDI A3 14 TFSI (2010 AL 2015)"", ""AUDI A3 14 TFSI 122CV (2013 AL 2015)"", ""AUDI A3 14 TSI 122CV (2015 AL 2018)"", ""AUDI A3 16 (2006 AL 2015)"", ""AUDI A3 18 TFSI (2008 AL 2015)"", ""AUDI A3 18 TFSI 180CV (2013 AL 2018)"", ""SEAT IBIZA 16 (2010 AL 2011)"", ""SEAT LEON 16 (2009 AL 2011)"", ""VOLKSWAGEN PASSAT 1.8 TSI (2011 AL 2016)"", ""VOLKSWAGEN SCIROCCO 14 TSI (2012 AL 2017}""]",10,[],0,"[""LUK: 6020001000"", ""SACHS: 3000 943001""]",2,,,23.2894
600 0056 00,https://icepar.specparts.shop/products/detail?slug=luk_600005600-986653,837,,,,,"[""AGRALE MA MA 10.0 (2017 AL 2026)"", ""AGRALE MA MA 17.0 (2015 AL 2026)"", ""MERCEDES BENZ 200 2.0 (1984 AL 1985, 1992 AL 1995)"", ""MERCEDES BENZ 200 2.0 TD (1984 AL 1994)"", ""MERCEDES BENZ 200 2.0 TE (1988 AL 1992)"", ""MERCEDES BENZ SPRINTER 2.2 CDI (2002 AL 2014)"", ""MERCEDES BENZ SPRINTER 2.5D (1996 AL 2002)"", ""NISSAN 200 2.0 (1991 AL 1997)""]",8,"[""CANTIDAD DE ESTRIAS DE DISCO: 26"", ""DIAMETRO EXTERIOR DE DISCO: 240 mm""]",2,"[""LUK: 6000056000"", ""SACHS: 2290 601011""]",2,,,27.6057
600 0199 00,https://icepar.specparts.shop/products/detail?slug=luk_600019900-986754,837,,,,,"[""VOLKSWAGEN VENTO 20 TDI 140CV (2011 AL 2015)""]",1,"[""DIAMETRO EXTERIOR DE DISCO: 230 mm"", ""CANTIDAD DE ESTRIAS DE DISCO: 28""]",2,"[""SACHS: 2290 601050"", ""SACHS: 2294 601017""]",2,,,18.4585
3090 600 010,https://icepar.specparts.shop/products/detail?slug=sachs_3090600010-18663,837,,,,,"[""CHRYSLER NEON 2.0 (1994 AL 1999)""]",1,"[""CANTIDAD DE ESTRIAS DE DISCO: 17"", ""DIAMETRO EXTERIOR DE DISCO: 228 mm""]",2,[],0,,,11.8475
3090 600 005,https://icepar.specparts.shop/products/detail?slug=sachs_3090600005-35186,837,,,,,"[""CHRYSLER PT CRUISER 2.41 (2006 AL 2011)""]",1,"[""DIAMETRO DE ESTRIADO DE DISCO: 23.8 mm"", ""CANTIDAD DE ESTRIAS DE DISCO: 17"", ""DIAMETRO EXTERIOR DE DISCO: 240 mm""]",3,[],0,,,12.7396
3089 600 110,https://icepar.specparts.shop/products/detail?slug=sachs_3089600110-56592,837,,,,,"[""DODGE JOURNEY 2.4 16¥V (2008 AL 2020)""]",1,"[""DIAMETRO EXTERIOR DE DISCO: 240 mm"", ""CANTIDAD DE ESTRIAS DE DISCO: 17""]",2,"[""SACHS: 3089 600 110:009""]",1,,,17.1975
3089 000 024,https://icepar.specparts.shop/products/detail?slug=sachs_3089000024-62321,837,,,,,[],0,"[""DIAMETRO EXTERIOR DE DISCO: 240 mm""]",1,"[""SACHS: 5X%:3089 000 024""]",1,,,12.7499
3089 001 131,https://icepar.specparts.shop/products/detail?slug=sachs_3089001131-62322,837,,,,,[],0,"[""DIAMETRO: 240 mm""]",1,"[""SACHS: 5X%:3089 001 131""]",1,,,12.5340
3089 600 101,https://icepar.specparts.shop/products/detail?slug=sachs_3089600101-62323,837,,,,,"[""CHRYSLER PT CRUISER 2.0 (2004 AL 2006)"", ""CHRYSLER PT CRUISER 2.41 (2006 AL 2011)""]",2,"[""DIAMETRO EXTERIOR DE DISCO: 240 mm""]",1,"[""SACHS: 3089 600 111""]",1,,,18.2620
3090 600 004,https://icepar.specparts.shop/products/detail?slug=sachs_3090600004-62325,837,,,,,[],0,"[""DIAMETRO EXTERIOR DE DISCO: 240 mm""]",1,"[""SACHS: 5X%:3090 600 004""]",1,,,12.5384
KF-773,https://icepar.specparts.shop/products/detail?slug=mahle_kf773-158431,837,,,,,[],0,[],0,[],0,,,2.5804
KF-523,https://icepar.specparts.shop/products/detail?slug=mahle_kf523-158432,837,,,,,[],0,[],0,[],0,,,2.6668
KF-1835,https://icepar.specparts.shop/products/detail?slug=mahle_kf1835-158433,837,,,,,[],0,[],0,[],0,,,2.5342
KF-735,https://icepar.specparts.shop/products/detail?slug=mahle_kf735-158434,837,,,,,[],0,[],0,[],0,,,2.5599
KF-513,https://icepar.specparts.shop/products/detail?slug=mahle_kf513-158435,837,,,,,[],0,[],0,[],0,,,2.5154
KF-909,https://icepar.specparts.shop/products/detail?slug=mahle_kf909-158437,837,,,,,[],0,[],0,[],0,,,2.6152
KF-3542,https://icepar.specparts.shop/products/detail?slug=mahle_kf3542-158438,837,,,,,[],0,[],0,[],0,,,2.6319
KF-3354,https://icepar.specparts.shop/products/detail?slug=mahle_kf3354-158439,837,,,,,[],0,[],0,[],0,,,2.5801
KF-3234,https://icepar.specparts.shop/products/detail?slug=mahle_kf3234-158440,837,,,,,[],0,[],0,[],0,,,2.6171
KF-3680,https://icepar.specparts.shop/products/detail?slug=mahle_kf3680-158441,837,,,,,[],0,[],0,[],0,,,2.4948
KF-2125,https://icepar.specparts.shop/products/detail?slug=mahle_kf2125-158442,837,,,,,[],0,[],0,[],0,,,2.5701
KF-3679,https://icepar.specparts.shop/products/detail?slug=mahle_kf3679-158443,838,,,,,[],0,[],0,[],0,,,2.5383
KF-4365,https://icepar.specparts.shop/products/detail?slug=mahle_kf4365-158444,838,,,,,[],0,[],0,[],0,,,2.5144
KF-4368,https://icepar.specparts.shop/products/detail?slug=mahle_kf4368-158445,838,,,,,[],0,[],0,[],0,,,2.9759
JS77873,https://icepar.specparts.shop/products/detail?slug=sabo_js77873-195775,838,,,,,[],0,[],0,[],0,,,2.6123
JS77097,https://icepar.specparts.shop/products/detail?slug=sabo_js77097-287047,838,,,,,[],0,[],0,[],0,,,2.5584
JS77099,https://icepar.specparts.shop/products/detail?slug=sabo_js77099-287051,838,,,,,[],0,[],0,[],0,,,2.6128
JS77104,https://icepar.specparts.shop/products/detail?slug=sabo_js77104-287053,838,,,,,[],0,[],0,[],0,,,2.5969
JS77106,https://icepar.specparts.shop/products/detail?slug=sabo_js77106-287054,838,,,,,[],0,[],0,[],0,,,2.5421
JS77116,https://icepar.specparts.shop/products/detail?slug=sabo_js77116-287055,838,,,,,[],0,[],0,[],0,,,2.6416
JS77117,https://icepar.specparts.shop/products/detail?slug=sabo_js77117-287056,838,,,,,[],0,[],0,[],0,,,2.5633
JS77118,https://icepar.specparts.shop/products/detail?slug=sabo_js77118-287057,838,,,,,[],0,[],0,[],0,,,2.4739
JS77119,https://icepar.specparts.shop/products/detail?slug=sabo_js77119-287058,838,,,,,[],0,[],0,[],0,,,2.5618
JS77012,https://icepar.specparts.shop/products/detail?slug=sabo_js77012-287059,838,,,,,[],0,[],0,[],0,,,2.6368
JS77120,https://icepar.specparts.shop/products/detail?slug=sabo_js77120-287061,838,,,,,[],0,[],0,[],0,,,2.5280
JS96044,https://icepar.specparts.shop/products/detail?slug=sabo_js96044-287062,838,,,,,[],0,[],0,[],0,,,2.6611
JS77123,https://icepar.specparts.shop/products/detail?slug=sabo_js77123-287063,838,,,,,[],0,[],0,[],0,,,2.1293
JS85311,https://icepar.specparts.shop/products/detail?slug=sabo_js85311-287064,838,,,,,[],0,[],0,[],0,,,2.1025
JS96045,https://icepar.specparts.shop/products/detail?slug=sabo_js96045-287065,838,,,,,[],0,[],0,[],0,,,2.1265
JS96046,https://icepar.specparts.shop/products/detail?slug=sabo_js96046-287066,838,,,,,[],0,[],0,[],0,,,2.4744
JS77128,https://icepar.specparts.shop/products/detail?slug=sabo_js77128-1319060,839,,,,,[],0,[],0,[],0,,,2.6165
JS79100,https://icepar.specparts.shop/products/detail?slug=sabo_js79100-158447,839,,,,,[],0,[],0,[],0,,,2.5325
JS79109,https://icepar.specparts.shop/products/detail?slug=sabo_js79109-158452,839,,,,,[],0,[],0,[],0,,,2.5610
JS79293,https://icepar.specparts.shop/products/detail?slug=sabo_js79293-158453,839,,,,,[],0,[],0,[],0,,,2.8596
JS79311,https://icepar.specparts.shop/products/detail?slug=sabo_js79311-158455,839,,,,,[],0,[],0,[],0,,,2.8325
JS79321,https://icepar.specparts.shop/products/detail?slug=sabo_js79321-158456,839,,,,,[],0,[],0,[],0,,,2.5224
JS80226,https://icepar.specparts.shop/products/detail?slug=sabo_js80226-158457,839,,,,,[],0,[],0,[],0,,,2.6372
JS80326,https://icepar.specparts.shop/products/detail?slug=sabo_js80326-158458,839,,,,,[],0,[],0,[],0,,,2.6535
JS79645,https://icepar.specparts.shop/products/detail?slug=sabo_js79645-158459,839,,,,,[],0,[],0,[],0,,,2.5552
JS79961,https://icepar.specparts.shop/products/detail?slug=sabo_js79961-158460,839,,,,,[],0,[],0,[],0,,,2.6993
JS80700,https://icepar.specparts.shop/products/detail?slug=sabo_js80700-158461,839,,,,,[],0,[],0,[],0,,,2.5874
JS80179,https://icepar.specparts.shop/products/detail?slug=sabo_js80179-485827,839,,,,,[],0,[],0,[],0,,,2.6119
JS80333,https://icepar.specparts.shop/products/detail?slug=sabo_js80333-485833,840,,,,,[],0,[],0,[],0,,,2.6031
JS80233,https://icepar.specparts.shop/products/detail?slug=sabo_js80233-485840,840,,,,,[],0,[],0,[],0,,,2.5997
JS80346,https://icepar.specparts.shop/products/detail?slug=sabo_js80346-485846,840,,,,,[],0,[],0,[],0,,,2.6972
JS80020,https://icepar.specparts.shop/products/detail?slug=sabo_js80020-485850,840,,,,,[],0,[],0,[],0,,,2.6448
JS80024,https://icepar.specparts.shop/products/detail?slug=sabo_js80024-485851,840,,,,,[],0,[],0,[],0,,,2.5626
JS80033,https://icepar.specparts.shop/products/detail?slug=sabo_js80033-485852,840,,,,,[],0,[],0,[],0,,,2.6905
JS80084,https://icepar.specparts.shop/products/detail?slug=sabo_js80084-485853,840,,,,,[],0,[],0,[],0,,,2.5651
JS80085,https://icepar.specparts.shop/products/detail?slug=sabo_js80085-485854,840,,,,,[],0,[],0,[],0,,,2.5826
JS80088,https://icepar.specparts.shop/products/detail?slug=sabo_js80088-485855,840,,,,,[],0,[],0,[],0,,,2.5421
JS80100,https://icepar.specparts.shop/products/detail?slug=sabo_js80100-485856,840,,,,,[],0,[],0,[],0,,,2.6833
JS80109,https://icepar.specparts.shop/products/detail?slug=sabo_js80109-485859,841,,,,,[],0,[],0,[],0,,,2.7868
JS80189,https://icepar.specparts.shop/products/detail?slug=sabo_js80189-485862,841,,,,,[],0,[],0,[],0,,,2.5793
JS80218,https://icepar.specparts.shop/products/detail?slug=sabo_js80218-485863,841,,,,,[],0,[],0,[],0,,,2.5841
JS80242,https://icepar.specparts.shop/products/detail?slug=sabo_js80242-485864,841,,,,,[],0,[],0,[],0,,,2.7956
JS80251,https://icepar.specparts.shop/products/detail?slug=sabo_js80251-485867,841,,,,,[],0,[],0,[],0,,,2.7426
JS80254,https://icepar.specparts.shop/products/detail?slug=sabo_js80254-485868,841,,,,,[],0,[],0,[],0,,,2.7249
JS80259,https://icepar.specparts.shop/products/detail?slug=sabo_js80259-485870,841,,,,,[],0,[],0,[],0,,,2.8679
JS80263,https://icepar.specparts.shop/products/detail?slug=sabo_js80263-485871,841,,,,,[],0,[],0,[],0,,,2.6920
JS80308,https://icepar.specparts.shop/products/detail?slug=sabo_js80308-485880,841,,,,,[],0,[],0,[],0,,,2.7160
