codigo,detail_url,page,arts_articulo,arts_articulo_emp,arts_nombre,arts_descripcion,aplicaciones_ocr,aplicaciones_ocr_count,atributos_ocr,atributos_ocr_count,referencias_ocr,referencias_ocr_count,oem_ocr,oem_ocr_count,processing_seconds
"6PK1115-9,https://icepar.specparts.shop/products/detail?slug=gates_6pk11159-250234,401,,6PK1115-9,K060439 / 6K1115,,""[""""AUDI A3 18 TFSI (2008 AL 2015)"""", """"AUDI TT 2.0 TFSI (2014 AL 2016)"""", """"CITROEN BERLINGO 1.9D (1998 AL 2010)"""", """"HONDA ACCORD 2.0 (1990 AL 1997)"""", """"HONDA ACCORD 2.2 (1993 AL 1997)"""", """"PEUGEOT 406 1.9 TD (1991 AL 2001)"""", """"PEUGEOT 406 2.1 TD (1999 AL 2001)"""", """"PEUGEOT EXPERT 2.0 HDI 120CV (2008 AL 2005)"""", """"PEUGEOT PARTNER 19D (1998 AL 2011)"""", """"RENAULT MEGANE 2.0 150CV (1997 AL 2000)"""", """"VOLKSWAGEN GOLF 2.0 TSI (2011 AL 2014)"""", """"VOLKSWAGEN PASSAT 2.0 TSI (2011 AL 2016)"""", """"VOLKSWAGEN SHARAN 2.0 TSI BLUEMOTION (2011 AL 2015)"""", """"VOLKSWAGEN TIGUAN 2.0 TSI (2008 AL 2017)"""", """"VOLKSWAGEN VENTO 20 TSI (2015 AL 2018)""""]"",15,""[""""CANTIDAD DE CANALES: 6"""", """"LARGO: 1115 mm"""", """"TIPO: ESTANDAR""""]"",3,""[""""CONTITECH: 6PK1115"""", """"DAYCO: 6PK1115"""", """"GATES USA: 6K1115AP"""", """"GATES USA: K060439"""", """"HUTCHINSON: 6PK1117""""]"",5,,,39.6581"
"4PK590-4,https://icepar.specparts.shop/products/detail?slug=gates_4pk5904-250240,401,,4PK590-4,K040233 / 4PK607,,[],0,""[""""LARGO: 590 mm"""", """"CANTIDAD DE CANALES: 4"""", """"TIPO: ESTANDAR""""]"",3,""[""""GATES USA: K040233""""]"",1,,,15.4998"
"4PK880-4,https://icepar.specparts.shop/products/detail?slug=gates_4pk8804-250241,401,,4PK880-4,K040347 / 4PK883,,[],0,""[""""LARGO: 830 mm"""", """"CANTIDAD DE CANALES: 4"""", """"TIPO: ESTANDAR""""]"",3,""[""""DAYCO: 4PK0884"""", """"GATES USA: K040346"""", """"GATES USA: K040347"""", """"HUTCHINSON: 4PK0884""""]"",4,,,18.1792"
"5PK935-9,https://icepar.specparts.shop/products/detail?slug=gates_5pk9359-250245,401,,5PK935-9,K050368 / 5PK935,,""[""""VOLKSWAGEN VENTO 25 (2015 AL 2022}""""]"",1,""[""""CANTIDAD DE CANALES: 5"""", """"LARGO: 935 mm"""", """"TIPO: ESTANDAR""""]"",3,""[""""DAYCO: 5PKO938"""", """"GATES USA: KO50368"""", """"HUTCHINSON: SPKO938""""]"",3,,,21.3278"
"4PK670-4,https://icepar.specparts.shop/products/detail?slug=gates_4pk6704-250256,402,,4PK670-4,K040265 / 4PK670,,""[""""FIAT PALIO 13 16V FIRE (2001 AL 2007)"""", """"FIAT PALIO 14 8V FIRE (2006 AL 2010)"""", """"FIAT STRADA 13 8V FIRE (2004 AL 2005)""""]"",3,""[""""LARGO: 670 mm"""", """"CANTIDAD DE CANALES: 4"""", """"TIPO: ESTANDAR""""]"",3,""[""""CONTITECH: 4PK0670"""", """"CONTITECH: 4PK0673"""", """"DAYCO: 4PK0673"""", """"HUTCHINSON: 4PK0673""""]"",4,,,25.8613"
"8PK2015-9,https://icepar.specparts.shop/products/detail?slug=gates_8pk20159-250258,402,,8PK2015-9,8PK2015ES,,""[""""VOLKSWAGEN DELIVERY 11.180 (2018 AL 2026)"""", """"VOLKSWAGEN DELIVERY 11.180 V-TRONIC 3.8 (2020 AL 2022)"""", """"VOLKSWAGEN DELIVERY 3.8 (2023 AL 2026)"""", """"VOLKSWAGEN DELIVERY 9.170 (2018 AL 2026)""""]"",4,""[""""CANTIDAD DE CANALES: &"""", """"LARGO: 2015 mm"""", """"TIPO: ESTANDAR""""]"",3,""[""""GATES BRA: 8PK2015"""", """"GATES EUR: 8PK2015ES""""]"",2,,,24.2376"
"12PK1835-9,https://icepar.specparts.shop/products/detail?slug=gates_12pk18359-250290,403,,12PK1835-9,12PK1835,,""[""""ASTRA HDS HD9 84.48 &x4 EUROS (2020 AL 2022)"""", """"MECC STRALIS 440550T (2019 AL 2022)"""", """"MECC TRAKKER (2017 AL 2026)"""", """"MECC TRAKKER 13 (2015 AL 2017)""""]"",4,""[""""LARGO: 1835 mm"""", """"CANTIDAD DE CANALES: 12"""", """"TIPO: ESTANDAR""""]"",3,""[""""GATES EUR: 12PK1835ES""""]"",1,,,23.1867"
"4PK1290-4,https://icepar.specparts.shop/products/detail?slug=gates_4pk12904-250300,404,,4PK1290-4,4PK1290,,""[""""CHRYSLER PT CRUISER 2.41 (2006 AL 2011)"""", """"CHRYSLER PT CRUISER 2.4T GT (2006 AL 2009)"""", """"RENAULT R19 14 (1993 AL 1998)""""]"",3,""[""""LARGO: 1290 mm"""", """"CANTIDAD DE CANALES: 4"""", """"TIPO: ESTANDAR""""]"",3,""[""""GATES EUR: 4PK1290"""", """"GATES EUR: 4PK1290ES""""]"",2,,,23.4730"
"4PK1360-4,https://icepar.specparts.shop/products/detail?slug=gates_4pk13604-250301,404,,4PK1360-4,4PK1360,,[],0,""[""""LARGO: 1360 mm"""", """"CANTIDAD DE CANALES: 4"""", """"TIPO: ESTANDAR""""]"",3,""[""""GATES EUR: 4PK1360"""", """"GATES USA: 4PK1360""""]"",2,,,16.0711"
"5PK1425-9,https://icepar.specparts.shop/products/detail?slug=gates_5pk14259-250306,404,,5PK1425-9,5PK1425,,""[""""AUDI A3 19 TDI (1997 AL 2005, 2008 AL 2005)"""", """"CHRYSLER CARAVAN 2.4 (1996 AL 2009)"""", """"MITSUBISHI L 200 2.4 16V DED 4x4 6AT (2021 AL 2026)"""", """"MITSUBISHI L 200 2.4 16V DED 4x4 6MT (2021 AL 2026)""""]"",4,""[""""LARGO: 1425 mm"""", """"CANTIDAD DE CANALES: 5"""", """"TIPO: ESTANDAR""""]"",3,""[""""GATES EUR: 5PK1425"""", """"HUTCHINSON: 5PK1425""""]"",2,,,23.9660"
"5PK1480-4,https://icepar.specparts.shop/products/detail?slug=gates_5pk14804-250307,404,,5PK1480-4,5PK1482,,[],0,""[""""CANTIDAD DE CANALES: 5"""", """"LARGO: 1480 mm"""", """"TIPO: ESTANDAR""""]"",3,""[""""GATES EUR: 5PK1482ES""""]"",1,,,14.6734"
"5PK1550-4,https://icepar.specparts.shop/products/detail?slug=gates_5pk15504-250308,404,,5PK1550-4,5PK1550,,[],0,""[""""LARGO: 1550 mm"""", """"CANTIDAD DE CANALES: 5"""", """"TIPO: ESTANDAR""""]"",3,""[""""GATES EUR: 5PK1550""""]"",1,,,14.8778"
"5PK1715-9,https://icepar.specparts.shop/products/detail?slug=gates_5pk17159-250310,404,,5PK1715-9,5PK1715,,[],0,""[""""LARGO: 1715 mm"""", """"CANTIDAD DE CANALES: 5"""", """"TIPO: ESTANDAR""""]"",3,""[""""GATES EUR: 5PK1715""""]"",1,,,14.5575"
"5PK1800-4,https://icepar.specparts.shop/products/detail?slug=gates_5pk18004-250311,404,,5PK1800-4,5PK1800,,[],0,""[""""LARGO: 1800 mm"""", """"CANTIDAD DE CANALES: 5"""", """"TIPO: ESTANDAR""""]"",3,""[""""GATES EUR: 5PK1800""""]"",1,,,15.0200"
"5PK1810-4,https://icepar.specparts.shop/products/detail?slug=gates_5pk18104-250312,404,,5PK1810-4,5PK1810,,[],0,""[""""CANTIDAD DE CANALES: 5"""", """"LARGO: 1810 mm"""", """"TIPO: ESTANDAR""""]"",3,""[""""CONTITECH: 5PK1813"""", """"GATES EUR: 5PK1810""""]"",2,,,16.3179"
"5PK1840-4,https://icepar.specparts.shop/products/detail?slug=gates_5pk18404-250313,404,,5PK1840-4,5PK1840,,[],0,""[""""CANTIDAD DE CANALES: 5"""", """"LARGO: 1840 mm"""", """"TIPO: ESTANDAR""""]"",3,""[""""GATES EUR: 5PK1840""""]"",1,,,14.8217"
"6PK1090-4,https://icepar.specparts.shop/products/detail?slug=gates_6pk10904-250315,404,,6PK1090-4,6PK1093,,""[""""CITROEN C4 PICASSO 16 HDI MT (2014 AL 2022)"""", """"CITROEN GRAND PICASSO 16 HDI (2014 AL 2020)"""", """"VOLKSWAGEN FOX 19 SDI (2008 AL 2010)"""", """"VOLKSWAGEN SURAN 139 SDI (2007 AL 2010)""""]"",4,""[""""CANTIDAD DE CANALES: 6"""", """"LARGO: 1090 mm"""", """"TIPO: ESTANDAR""""]"",3,""[""""DAYCO: 6PK1090"""", """"GATES EUR: 6PK1093"""", """"HUTCHINSON: 6PK1090"""", """"HUTCHINSON: 6PK1094""""]"",4,,,26.0973"
